Username;Comment;Time
@predator8447;"Wahh ini channel bakalan jadi favorit aku nih....
Kualitas video nya sgt bagus. Aku subscribe bakalan jadi tontonan menarik ❤❤🎉🎉
Satu video di rekap dari perjalanan panjang. Nonton ini kita di ajak keliling Indonesia ke tempat yg blm kita datangi. Tontonan yg mengandung ilmu pengetahuan. Layak jutaan subscriber ini channel GILAAAA KEREN PARAH🤯🤯";3 bulan yang lalu (diedit)
@penangeneration;Shoot video pki camera apa bang?len brpaa?🙏;3 bulan yang lalu
@ArsalBahtiar;ini masuk flores bukan ya https://youtube.com/playlist?list=PLIfk8Mfmnyd1Ot4N3HfuawvGnZ9oCvBDm&si=q77nDULu0valbbS2;3 bulan yang lalu
@XIVARAAM;tontonan yg sangat menarik dan berisi, konten ini bahkan lebih bermutu daripada konten makan rakus oleh influencer dgn 20jt scbr.;3 bulan yang lalu
@bangirsoto6991;berapa harga tiket pesawat kesana?;3 bulan yang lalu
@dodo173-f9q;Oke banget... Papua. Dan baru ketemu sama konten ini tehniknya belum terkejar;3 bulan yang lalu
@Danialramadhan-u5s;konten yang sangat berpendidikan 😊;3 bulan yang lalu
@fud22_;lebih baik konten sperti ini.. kenapa lah baru muncul di beranda ku;3 bulan yang lalu
@firman_a.r;katong cinta alam, alam jaga Katong ❤️;3 bulan yang lalu
@satyabarlin30;"terimakasih , menghibur
jadi terinpirassi ke indotimur";3 bulan yang lalu
@studioku971;Bila ada wisatawan masuk ke raja ampat, apakah mereka membayar semacam retribusi destinasi wisata? Bila iya, ke mana uangnya? Apakah untuk kesejahteraan rakyat papua?;3 bulan yang lalu
@gunzaleswibisono7517;Kaya suara bang fiersa besari??;3 bulan yang lalu
@Melisanaura;maasyaallah;3 bulan yang lalu
@ihsan_rifai;behh bang gw akuin vidio lu baaagus bangett ❤❤;3 bulan yang lalu
@nooraini3992;salam dri malaysia , adakah ini the next fiersa besari ? kerennnn;3 bulan yang lalu
@DedygraiceEntertainment;Surganya indonesia;3 bulan yang lalu
@gilangfirhanananda2049;bang mau dong ikut trip sama kalian kalo di izinkan hehe;3 bulan yang lalu
@Xxxliis;Papua harusnya jadi daerah maju, pariwisatanya dan emas;3 bulan yang lalu
@kawansurga4178;Adakah yang bisa kasih tahu, kira kira kalau buat video seperti ini, kita selesaikan dulu videonya lalu diberi VO/Voice Over, atau dari awal kita VO dan sesuai script lalu di masukkan angle angle footage nya ?;3 bulan yang lalu
@elinjune8338;"Bersyukur sekali ada channel bang Arsal, bung fiersa, teh Furky dan Rikas Harsa... Karena di tv sekarang sudah langka acara traveller yang cinematic memanjakan mata😮😮 terima kasih atas konten yang amat sangat effort dan mahal berharga ini, inspiratif dan edukatif di era gempuran konten yang asal viral, Hedon Riya, dll....🙏

Btw, suara bang Arsal setipe suara bung Fiersa😊😊";3 bulan yang lalu (diedit)
@audzubillahiminasyaitonirrojim;Keren, gua subscribe ini;3 bulan yang lalu
@ottobanserang8522;Keren videonya bang akhirnya gua bisa ke Sorong juga berkat video abang ini;3 bulan yang lalu
@FatFat-u3p;Luar biasaaa sangat membukaa wawasaan , terimakasih 😊;3 bulan yang lalu
@reyhanpermanaagung8912;Vibes kontennya serasa kyk nntn fiersa besari , mntp men 👍🏻;4 bulan yang lalu
@lidyachen9261;voice nya mirip suara fiersa besari;4 bulan yang lalu
@Mirana-g6b;cool banget!;4 bulan yang lalu
@AnjarAlHidayah;destinasi yg kuinginkan.... namun belum bisa;4 bulan yang lalu
@bangyatinFrame;Indah ternyata raja Ampat;4 bulan yang lalu
@cn.cr7;suaranya mirip bung Fiersa;4 bulan yang lalu
@DayatHidayatullah-nt1wy;Simple dan simple pula di bobolnya si dana hadeh 😮‍💨;4 bulan yang lalu
@khairuljiki6712;Indahnya papua..salam dri malaysia bang..btul2 truja tgk keindahan alam smula jd di sana...;4 bulan yang lalu
@sarahsofimagfiroh5946;suka sekali sama pengambilan videonya, merangkum setiap sudut. sehat selalu bang arsal dan tim!;4 bulan yang lalu
@ritsvlog96;Semoga suatu saat channel saya besar seperti bang arsal, saya lagi memulai perjalanan itu bang;4 bulan yang lalu
@KuyapedsChannel;Watching from Philippines but i can't understand the cinematography is amazing😮;4 bulan yang lalu
@sariatun3513;ini tone warnanya bagus banget omg, enak banget di mata berasa adem liatnya. Jempol buat editornya 😭😭😭;4 bulan yang lalu
@photelpunk6232;keren banget bg , puas saya menonton video abang nyaman dan memuaskan, salam jateng👌;4 bulan yang lalu
@Fasilitator26-n1k;:face-orange-frowning:;4 bulan yang lalu
@shafiravania;bagus bgt kualitas vidionya! langsung auto subcribed. sukses terus mas, semoga saya bisa sampai di papua juga.;4 bulan yang lalu
@Biakurbanfarm;mantapp..luar biasa;4 bulan yang lalu
@muhammadfakhry1305;Suka tuna bang? klo ad kesempatan lagi ke gorontalo, Tuna dsni bahkan di pestakan rakyat saking melimpahnya..;4 bulan yang lalu
@uj8743;Daerah provinsi Papua mana itu boss;4 bulan yang lalu
@zullypradita6669;Terimakasih bang , video anda selalu menemani setiap kali saya makan 🤲🙏;4 bulan yang lalu
@solehsoleh5506;Adem pisan grafik jeng suarana kalem semangat terus kang🔥🔥🔥🔥;4 bulan yang lalu
@ochanasriaputri8049;Impian banget MaasyaAllah keren banget kamu bang;4 bulan yang lalu
@MizoMidstudio;Subhanallah PAPUA layaknya surga kecil di dunia sangat lah indah, bumi pertiwi ini Anugerah dari sang Maha Kuasa...;4 bulan yang lalu
@Elixm61;"Terimakasih Tuhan sudah menciptakan pulau Papua yang penuh misteri ini. 
Terimakasih bang untuk video ini. Salam Amole (bhs Mimika-Puncak Papua)";4 bulan yang lalu
@Keluarumahchanel;Keren mas❤;4 bulan yang lalu
@abdulazis9951;Gokil konten yang sangat keren;4 bulan yang lalu
@heniindrasari1323;Keren bangett nih videonya;4 bulan yang lalu
@brendansetiawan7381;Impianku nanti kalo uang ku dah banyak pengen jalan jalan ke Papua;4 bulan yang lalu
@cloudvyy;cinematic nyaa kereennnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn;4 bulan yang lalu
@ahmadamsyar3433;Surga dunia di Papua pantai yg indah;4 bulan yang lalu
@slebew627;masya Allah indah nya ciptaanMu;4 bulan yang lalu
@mytravelmyhappy;Keren kaka, lestari alamku nusantara;4 bulan yang lalu
@fitrotinZumala;Masyaallah indah sekali;4 bulan yang lalu
@Morespesific;Jujur aku nangis liat ini. Ntah karna mereka jual ikan 30k dibilang mahal atau karna haru aja liat keindahan tanah Papua. Semangattt buat kalian yaa❤;4 bulan yang lalu
@adikuasa9954;Mantap abangku, spill vest yang d pakai dong bang;4 bulan yang lalu
@farhanlaskarDinova;Salam kenal kak dari kota Nabire Papua ....❤;4 bulan yang lalu
@rezatarajajan;suguhan visual yang mantap kang arsal, enakeunnn <3;4 bulan yang lalu
@sarmiwijayanty7677;"Terimakasih 
Kita bisa jln "" ke Raja Ampat 
Walipun lewat chenel ini";4 bulan yang lalu
@sarmiwijayanty7677;"PAPUA SURGA KECIL 
SGT INDAH❤";4 bulan yang lalu
@jefri_yunando;fokus ke tumbler minum bg arsal , sama dgn punyaku hahaha;4 bulan yang lalu
@srijuwitanainggolan382;Sangat indah tanah papua;4 bulan yang lalu
@argentpattinson;Hayooo ke sumba;4 bulan yang lalu
@ilmasuryani7553;Rindu sorong y Allah;4 bulan yang lalu
@muhammadalfinuurdiyanto3768;usahain klo makan jgn kecap bg;4 bulan yang lalu
@rozihernando5966;"Thank you Bung atas suguhan ""mahal"" nya, alangkah baiknya bagi para pemirsa yang nonton seting ke kualitas 1080p";4 bulan yang lalu
@IsumSumiati-m5d;Saya suka  bang arsal  dan  bung  fiersa;4 bulan yang lalu
@Mashifal;Sunguh indah ciptaan mu Tuhan ☺;4 bulan yang lalu
@ramdhangilang6084;Mantap;4 bulan yang lalu
@isranmalik8267;indonesia luas kawan cuman kita nya yang gaada duit ahahahaha;4 bulan yang lalu
@kosinu8778;pingin kesana;4 bulan yang lalu
@afninurafni3742;Wajib ke misool;4 bulan yang lalu
@MChaerulUmamSPd;Penasaran pengin trip kesana;4 bulan yang lalu
@rendiwn;Keren deh promo destinasi wisata nya.. Wonderful indonesia #RajaAmpat #PapuaIndonesia;4 bulan yang lalu
@Azriyah_;masya allah keren bangettt💯;4 bulan yang lalu
@manusiabiasa13851;Sumpah ini konten yang bermanfaat banget❤;4 bulan yang lalu
@baduypacker609;kerennnn dan rame euy,,, sukses terus manggg;4 bulan yang lalu
@IndonesiaScenic;Konten anda luar biasa indahnya pak;4 bulan yang lalu
@azmiizzul099;Video bagus gini sayang banget kalo ga dinikmati dengan kualitas 1080;4 bulan yang lalu
@IndriaNurNur;jalan-jalan ke Raja Ampat tidak lengkap kalau belum mengunjungi Pulau Misool Raja Ampat..;4 bulan yang lalu
@selagibisa6146;Influencer A Dede ternyata menular 😊😊;4 bulan yang lalu
@rifaiwalkerrz1706;Wowwwww😳😮 sungguh menakjubkan pulau Raja Ampat;4 bulan yang lalu
@armandoaprilio8099;kalo join jadi videografer apa bisa bang?;4 bulan yang lalu
@MonetisasiYuhu;Amazing🎉;4 bulan yang lalu
@pangeran52;Ternyata Tanah Papua tidak semenakutkan yg saya bayangkan..Terima kasih telah membuka mata dan hati saya tentang Papua, Bang;4 bulan yang lalu
@Ramos-sofian;Cocok.. asyik;4 bulan yang lalu
@RahelAdamW;Indah sekali, semoga bisa kesana.;4 bulan yang lalu
@melatiputih2845;"Waah route yg sama dg sy wkt ke R4 semua sama, penginapan dll termasuk guidenya jg Putu 😅 😅😅
Utk info lain, sy ke Jayapura, Wamena, Sorong n Manokwari ber 2, biaya kira2 hampir 80jt ....";4 bulan yang lalu (diedit)
@marissasaragih8334;Merauke keren kakak;4 bulan yang lalu
@nptri8428;Sunrise nyaaaaa indahhhh nya ya Tuhann;4 bulan yang lalu
@KiaWuwur-j7s;krennnnnn;4 bulan yang lalu
@SitiMutmainah-fm8vs;Semoga bisa kesan juga keren bngt destinasi wisata nya😊;4 bulan yang lalu
@MencobaIslamiChannel;Liat videonya, jadi kangen ke Raja Ampat, masya Allah banget pas ke sana pandangan gak bisa beralih menatap keindahan raja ampat;4 bulan yang lalu
@fulcaadijoyo;"Sebenarnya banyak orang Indonesia yang pengen ke raja Ampat.....dan juga berkeliling menikmati keindahan alam Papua.....

Bagi kami di Jawa....
Bukan masalah KKB atau konflik konflik lainnya yang membuat resah kami semua......TAPI MURNI MASALAH FINANCIAL YANG SANGAT SANGAT MAHAL .....UNTUK MENGUNJUNGI RAJA AMPAT !!!!!

ITULAH MASALAH UTAMANYA BAGI KAMI....!!!!

Semoga kelak pemerintah Indonesia lebih berpihak kepada kami ...penduduk asli Nusantara....untuk membuat kebijakan pariwisata Papua yang terjangkau bagi seluruh rakyat Indonesia.....
🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩

Jaya Indonesia ku.....";4 bulan yang lalu
@ryanaryandani5020;Sama seperti fiersa Besari;4 bulan yang lalu
@rudy_gavira;Sungguh Cakep Papua 😍😍😍;4 bulan yang lalu
@ritanovia7409;Bahasa dan cara bicara kok kaya fiersa;4 bulan yang lalu
@PebriAnsyah-u3i;kerasukan a dede inoen 🪨;4 bulan yang lalu
@XGood-m5r;Nonton doang tapi gak subscreb;4 bulan yang lalu
@gebibo;Wonderful papua ❤;4 bulan yang lalu
@wisnu1390;Keren bangeettttttt🎉🎉🎉🎉🎉;4 bulan yang lalu
@wisnu1390;Euro pegang argentina ada ada aja kan argen di amerika;4 bulan yang lalu
@HafidzRiskyperasetyo;Gokil bang keren 🔥🔥. Merinding nontonnya 😇😃;4 bulan yang lalu
@Yudhiez_M;pengen banget weh ke papua, butuh budget berapa ya kira2?;4 bulan yang lalu
@Udadennie;Amazing;4 bulan yang lalu
@ridwanardiansyah9845;Keren banget btw suara narasimu 11-12 mirip dengan bung fiersa 🤣;4 bulan yang lalu
@imansuherman4444;Ke markas 0pm a🙏;4 bulan yang lalu
@zainaninani9831;Trims bang infonya;4 bulan yang lalu
@zainaninani9831;Di papua wisatanya semua bagus2 banget luar biasa kagum banget;4 bulan yang lalu
@rutanambon;kontennya mirip firza besari;4 bulan yang lalu
@bangzal2431;kayak fiersa besari bang;4 bulan yang lalu
@UniLisda18;Beautiful places to visit ❤️❤️ terima kasih sudah berbagi keindahan Indonesia 🇮🇩 ini next destination aku dan suami ❤️❤️🇮🇩🇮🇩 sukses terus yaaa chanelnya dan memperkenal kan ke Indah an Indonesia 🇮🇩 ❤;4 bulan yang lalu
@arasri-f5z;bagus dan keren;4 bulan yang lalu
@TheMasvisa;Mantab bang, nostalgia buat saya yg pernah bertugas 5 th di tanah papua. Sekali menginjakkan tanah papua, jatuh cinta selamanya;4 bulan yang lalu
@alfingedjedima5170;Narasinya puitis sekali, jadi enak dengarnya;4 bulan yang lalu
@alfingedjedima5170;Narasinya puitis sekali, jadi enak dengarnya;4 bulan yang lalu
@win0788;Mantap keindahan papua.. kapan bisa jln2 kesini..😊;4 bulan yang lalu
@elanewald;i love papua and all of the indonesian culture :hand-pink-waving::face-blue-smiling:;4 bulan yang lalu
@deraatvexplorerriders.2113;Ga overland pake panther lagi mas? 😁 seru tuh road trip ke papua pake panther 🔥;4 bulan yang lalu
@STUDIOHOROR127;gass mas mantabbb;4 bulan yang lalu
@giinays69;Aduh aku baru ngeberaniin nonton eps papua ini sekarang. Karna gamau nunggu bersambung ke eps berikutnya nunggu lama. Ini karya yg mahal😭 pengambilan video yg sangat HD, editan yg keren, naskah yg keren. So proud of you kaaaa lanjutkannn;4 bulan yang lalu
@ghibranarfanbahtiar4438;amazing;5 bulan yang lalu
@noviansyahputra7634;NICE STORY 🥰🥰🥰;5 bulan yang lalu
@adefatimah3797;Ok saya siap nonton untuk nambah wawasan 💪;5 bulan yang lalu
@nininnunaini_28;Keren bgt bang videonya, pemandangannya, editannya, suaranya, gambarnya, scripnya, semua muanyaaa keren;5 bulan yang lalu
@eko-sujarwo;Cakep amat dokuvlog nya bung!;5 bulan yang lalu
@fatihchanel4657;Naha jadi inoen bakhtiar😂;5 bulan yang lalu
@tonisetyawan5080;Jirrr color gradingnyaa cakepp benerrr;5 bulan yang lalu
@tonisetyawan5080;Anyinggg editing lu kerennn bang,lsnjottt trsss;5 bulan yang lalu
@fauzanbilady4559;Indahnya timur Indonesia;5 bulan yang lalu
@anissopiani5647;VO nya mirip fiersa deh;5 bulan yang lalu
@yeheskelekel2856;Sangat inda;5 bulan yang lalu
@arisoul1147;Baru liat chanel ni ,keren bang .🎉🎉🎉;5 bulan yang lalu
@dudimulyadi8592;Gila seru banget!!!;5 bulan yang lalu
@Xswank12;mntp;5 bulan yang lalu
@fixieonable;Suaranya mirip fiersa;5 bulan yang lalu
@muhiskandar5772;murah ya makan sebanyak itu 380an;5 bulan yang lalu
@cahsolomotovlog;semangat bg, sukses explor papua;5 bulan yang lalu
@ilhamvicky7000;Kok pengisi suaranya kek fiersa besari ya;5 bulan yang lalu
@hennykd3098;"Bagus' sekali..
Keren banget..";5 bulan yang lalu
@DJ_afis;saya suka dengan kontenya tapi tidak dengan cara hostnya makan;5 bulan yang lalu
@dessybaharudin3803;Jujur aja saya drive dari umur 21 th sudah drive mobil dan motor, juga sampai saya tinggal di luar negery selalu drive pergi kerja dan setiap hari , tapi kalau saya pulang ke Indonesia jujur aja saya tidak berani drive bisa mati di jalan karena tidak ada tertipnya nya pengemudi asal lewat setelah itu kejepit mobil lain .;5 bulan yang lalu
@MbahHariono;"Kalian benar papuaindah dalam segalahal tapi anak saya kepapua krrja sebagai pembamtu tumah tangga
 Berita ,kabar kurang bagus keadaannya sekarang tidak bisa pulang  .... No hpnyaada";5 bulan yang lalu
@RUMahPUblikasiTim;Harusnya mampir ke Kab. KAIMANA (kota senja), Kolam Sisir, Teluk Triton, hingga Air Terjun Karawawi yg tdk kalah dengan raja ampat, bahkan lebih indah menurut gw 😊;5 bulan yang lalu
@pardyjuraks;Sekilas suaranya mirip fiersa bersari;5 bulan yang lalu
@ArisandiRRassyid;Aku merinding dan terharu 🥺🇲🇨;5 bulan yang lalu
@MrKortiyarsha;"Murah banget, segitu banyak gak lebih dari 400rb, di Sorong lagi..
Diskon gak itu Bang? hehe";5 bulan yang lalu
@kimytatya3597;Videonya jernih bagus banget.  Ternyata dipapua sama saja seperti ditempat kita.  Iri sama keindahan pulau mereka;5 bulan yang lalu
@angsihno_social2447;good cinematik video,,;5 bulan yang lalu
@TQN40;Apa itu?Apa itu?Apa itu, apa itu, sore sore, sore sore, apa itu, gimana, sedang, apa, apa, kemana, dengan siapa, buka hadisannya.Aduh, halo, badu Suri, suriApa itu dimanapamu;5 bulan yang lalu
@EndangSudarja;"Cakep Bang....
Gali terus ragam Indonesia....";5 bulan yang lalu
@m.adhipramanaginantaka2203;Keliatan sekali warlok disana sangat sangat ramah;5 bulan yang lalu
@iqbals3208;Mantapp;5 bulan yang lalu
@Bim_Bimdoang;jago bang alur nya keren dan cara pengambilan nya keren bangg;5 bulan yang lalu
@niaendprikasari5354;Murah kalau totalnya segitu, jadi ngiler republik seafood sayang jauh banget ke Papua;5 bulan yang lalu
@simpangkangkung;Papua tanah yg ku dambakan 😢;5 bulan yang lalu
@Globeyuchengeo;Salam dari SORONG Bang🎉;5 bulan yang lalu
@youtuberteweh;"Jaga surga timur kita, jauhkan dari para perusak berkedok investor, pembangunan dll

PAPUA KITA biarlah indah dengan kearifan lokal, budaya, dan gaya hidupnya.";5 bulan yang lalu
@dedimalik5098;👍👍👍;5 bulan yang lalu
@anwarwahid7405;habis bajet berapa bang kesana ??? dari rumah balik lagi ke rumah ?;5 bulan yang lalu
@linggahp6343;yg tau tas nya tipe apa coba kasih tau gua dong😢;5 bulan yang lalu
@Heluk;ku kira fiersa besari suara narasi nya;5 bulan yang lalu
@averill_lowell;Mantap.. ayo ke pegunungan tengah.. banyak eksotik disana, khususnya di Wamena..;5 bulan yang lalu
@mayangajja3657;Cita-cita ku yg blm terwujud adalah ke tanah Papua... Semoga suatu hr nti.. Amin;5 bulan yang lalu
@BudakKalimantanwoy;Suara abg Nya sama kyk bung @fiersa besari;5 bulan yang lalu
@ListrikUntukNegeri2045-zv2ti;wkwk, kangen;5 bulan yang lalu
@AnggaBismilahHijrah;tolong bang makan nya coba ga kecap hehe;5 bulan yang lalu
@studioruangsvara;5:27 bisa terbangin Drone dekat airport? Itu low risk airport kah?;5 bulan yang lalu
@rinakartika9060;Sementara nonton vidio dulu, semoga esok ke sini ❤;5 bulan yang lalu
@rismatinambunan3245;Dangke buat dokumenter nya. Setidaknya menikmati keindahan via during;5 bulan yang lalu
@Holy_yt_4;Saya warga negara yg sedih. Panggil aku pembelot, panggil aku penghianat, tapi melihat Papua yg indah tapi diperlakukan sebelah mata oleh negara ini, ingin rasanya ku dukung mereka untuk merdeka dari negara yg isi pejabatnya kapitalis semua. Ujung timur yg sering dianggap sisi terbuang dari negara ini. Sisi terjauh yang tidak mendapat perhatian pemerintah, namun SDA nya habis²an dijual layaknya masa kolonial.;5 bulan yang lalu
@syamsirwaniwan2633;Masya Allah sungguh Agung ciptan Mu yaa Robb aku bangga dan bersyukur terlahir dari nenek moyang ASLI orang Indonesia Jayalah selalu Indonesia ku🤲❤🇮🇩;5 bulan yang lalu
@wahyuningsih2078;Sebelum makan doa dulu bang;5 bulan yang lalu
@yokiminawenda-vj8fx;Benar benar surga terakhir di bumi, indahnya pantai cantik;5 bulan yang lalu
@yokiminawenda-vj8fx;Indahnya pemandangan;5 bulan yang lalu
@ridhamukhtar2618;Guj;5 bulan yang lalu
@gunawanalvin19;Suaranya mirip fiersa,apakah pengisi suara d youtube fiersa adalah arsal?;5 bulan yang lalu
@MuhAfdal-eo7ol;Spill budget ke sana bang,;5 bulan yang lalu
@gerakalam19;I Love Papua;5 bulan yang lalu
@Erwan_90;"Tahun 2008 saya memiliki teman sejati dari Papua Wamena, beliau bernama ""Mecky Wakerkwa"", selama kuliah bareng dengannya di bandung sampai lulus, orangnya sangat lucu dalam bergaul, selalu baik dan besar hati dala memberi, bahkan say sempat tinggal bersama komunitas anak anak papua di bandung, mereka benar benar baik dan selalu menghargai. Terimakasih teman! engkau akan selalu jadi bagian dalam hidupku selamanya. semoga tenang di alam sana, Tuhan menerima semua amal kebaikan mu. Aamiin ! ini video biki saya terharu dan menangis .. terimakasih! semoga sukses Mas.";5 bulan yang lalu
@hansalexanderyaone5021;Ketika Ke Papua bs sebut kota Mana yg Kita Tuju;5 bulan yang lalu
@elys1778;Cari sewa mobil+ sopir mudah gk di sana dan brp per hari nya;5 bulan yang lalu
@Papuaflasher;daerah wisata memang aman  tapi selain itu agak bahaya;5 bulan yang lalu
@tyangcilik;WOW;5 bulan yang lalu
@abdulahmad53;tempat makan yg pernah dikunjungi nex carlos;5 bulan yang lalu
@emtipi;jadi kangen Tanah Papua, saya lama hidup di pedalaman Mappi Perbatasan Asmat, sungguh pengalaman yang tak terlupakan dengan kehangatan  Mace dan Pace di sana,;5 bulan yang lalu
@howarditjandrasa222;Saya selalu kagum dengan keajaiban Bahasa Indonesia, dari ujung Sabang sampai Ujung Papua, kita bisa berbicara dengan semua orang menggunakan bahasa Indonesia. Benar-benar bahasa Persatuan.;5 bulan yang lalu
@caumulih7258;mantap bang vidio nya hd + jelas padet penjelasanya..smga bisa nyusul seperti abangnya;5 bulan yang lalu
@miraannisapitaloka6265;l;5 bulan yang lalu
@Joejoe5781;Dududududududuuuuuu..begitu lihat konten abang ni..saya langsung subscribe....;5 bulan yang lalu
@algigirl;🎉🎉;5 bulan yang lalu
@jailanimakasihdoanyasemuan2337;Tdk sekolah sdh buatkan jl lurus;5 bulan yang lalu
@rusia_cullen;papua sangat indah banyak di incar negara brt. amat di sayangkn jika pemerintah tak mengembangkn kota di papua;5 bulan yang lalu
@ocamangarum6877;Mmg jauh bang..saya dari batam trus transit dijakarta transit lagi ke bali kemudian maumere tetakhir sy sampe ke timika.capek tp begitu pesawat mau mendarat di timika sy takjub dengan alam di timika dan menagis karna impian saya sejak kuliah sy ingi melayani orang papua yg sakit disana dan akhirnya tercapai...senang berbaur drngan masyarakat ditimika.love papua,,saya papua dan sll menjadi bagian dari masyarakat papua❤❤❤❤;5 bulan yang lalu
@baristapage245;Semoga saya bisa ke Raja Ampat suatu saat aamiin;5 bulan yang lalu
@kartikanovianapaksi7893;Dengan seharga sgtu dan rasanya yang enak bgt udah sangat worth it bgt, semoga bisa ksna aamiin 🤲🏻;5 bulan yang lalu
@dantipertiwi8416;Mas apa ada taksi disana?;5 bulan yang lalu
@trimulyono7106;1:10 Suaranya burung ruak ruak 🐦;5 bulan yang lalu
@rizma0418;Kerennn bg🙌🙌;5 bulan yang lalu
@nocomment9743;Papua.. berjalan tanpa alas di atas tanah emas 😭;5 bulan yang lalu
@HikmahKeisyaAulia;MasyaAllah indah sekali;5 bulan yang lalu
@BudiHartono-f7v;"Bang sodaranya fersa besari ya, suara sama notasinya mirip bgt. 
Berasa dia yang ngomong";5 bulan yang lalu
@DapurnyaSukma;Masya Allah indah banget..;5 bulan yang lalu
@GandaHermawan;👍;5 bulan yang lalu
@agustinatina3349;Kita semua Indonesia dari Sabang sampai Merauke adalah Indonesia❤❤❤❤😊😊😊😊;5 bulan yang lalu
@almondcrustbread7767;Bagus bgt auto subs;5 bulan yang lalu
@oncofficial4224;Pake.kamera apa.Om..bening amat;5 bulan yang lalu
@eliariawati3024;Terima kasih untuk Raja Ampatnya dik. Tetap semangat berbagai yang indah-indah ya.😊;5 bulan yang lalu
@nurohimmaulana3053;Ini konten menarik sekali untuk ditonton ada tantangan dan ada ilmu juga didalam video ini,, semangat mas👍👍👍;5 bulan yang lalu
@RikaRohman;Kirain suara fiersa besari, smph mrp bngt;5 bulan yang lalu
@ardirahmad4833;sebutlah pulau ini dengan IRIAN ( Ikut Republik Indonesia Anti Nederland) Papua (papa tua) mana yg lebih bagus??;5 bulan yang lalu
@zuezue-w8s;yang menakutkan itu jkt;5 bulan yang lalu
@kangagus1084;Subhanallah indah nya ptut di bilng syurga rsa ingin ksana hmmm❤❤❤❤❤;5 bulan yang lalu
@khaerulmamun3928;Alhamdulillah dlu pernah tugas di Sorong di PLTD klasaman, sekitar 1 th lebih, mudah2an bisa berkunjung LG ke sana;5 bulan yang lalu
@syifalimia81;respect bung arsal;5 bulan yang lalu
@bolamediayt4613;Kualitas videografernya top bgt si harusnya subcribenya udh jutaan ni;5 bulan yang lalu
@MAUKAWIN-m4h;coba berkunjung ke pulau derawan bang pasti suka dengan pemandangannya;5 bulan yang lalu
@yantiharniyanti3662;Totalitas banget vidionya bung;5 bulan yang lalu
@baba_ahsan91;Dulu sama sekali nggak suka sama ikan laut, tapi semua berubah ketika penempatan kerja di sulawesi barat, ikan bakar fresh tanpa olesan bumbu apapun ditemani dengan sambal colo-colo yang segar bikin langsung jatuh cinta. Berpindah tugas ke Ambon Maluku saya tak menyia-nyiakan kesempatan untuk memuaskan lidah dengan ikan ikannya yang luar biasa.;5 bulan yang lalu
@Ethock_Sey7;Bang ke Banda Naera;5 bulan yang lalu
@warnaphotography5302;estimasi total biaya berapa bang ?;5 bulan yang lalu (diedit)
@IrfannOfficiall;Bang make dron merek aapa?;5 bulan yang lalu
@malangsia3304;salut banget sama kontenmu bang semoga lebih banyak konten kreator yang mengenalkan wisata dan budaya kita dengan kualitas gambar yang bagus,biar ngga kalah sama bule;5 bulan yang lalu
@natasyairawaty5572;Pengisi suara nya mirip suara bung fiersa;5 bulan yang lalu
@kayunwayan-g3h;salam dari bali bang;5 bulan yang lalu
@estrellali2019;Mungkin kalau di sertakan biaya biaya ongkos transportasi nya detil pada video akan menginspirasi banyak orang untuk melakukan petualangan yang sama.;5 bulan yang lalu
@ahsanalaqil;free west papua;5 bulan yang lalu
@sukasukasaya7171;20:00;5 bulan yang lalu
@luqmannurhakim5864;salam dari malaysia mantap sekali vlog kamu , support 🔥🔥🔥🔥🔥;5 bulan yang lalu
@KimmyBule-hk;Masyallah indah sekali ciptaan mu 😍🥺;5 bulan yang lalu
@Sixt-f9y;😂😂😂mari nyabu  ...trus yg mukul  bilang lapo aku gak mbok umani😂😂😂;5 bulan yang lalu
@CordulazyaneZyane;❤❤❤❤❤ Ya Allah ini adalah yang sempurna dari bumi kami, dari Tanah kami,Tanah Papua, Terimakasih Tuhan,Dikau Luar Biasa.Indah sangat indah.;5 bulan yang lalu
@hendrimardianto489;Jernih bgt video ya 😍;5 bulan yang lalu
@Brng328;MasyaAllah Kita Papua, Kita Indonesia ❤;5 bulan yang lalu
@tantriyafatmasari;jadi kangen ngebolang di sorong pas PMM kemaren;5 bulan yang lalu
@arthalamunde;Ya Tuhan semoga nantinya bisa ke Papua juga❤;5 bulan yang lalu
@aristoletes8972;"Pleaassss support terussss🎉🎉🎉🎉

Trrimakadih sudah menyuguhkan esoda negeri tercinta kepada kami❤";5 bulan yang lalu
@Shieeyou;"Bagus bangetttt ,, 
Vidio nya juga jernih ,,";5 bulan yang lalu
@ansannisaa2695;Suaranya mirip banget ky fiersa besari 😂;5 bulan yang lalu
@vickynovankristanto8076;bang habis berapa duit, pengen banget bisa kesana;5 bulan yang lalu
@potrethari;Keren bangettt tempatnya.......Semoga  next time bisa mengajak anak-anak ke papua;5 bulan yang lalu
@buminnk5792;makasih sudah datang ke papua barat daya (raja ampat);5 bulan yang lalu
@ArsalBahtiar;sa pu hati tatinggal di papua ❤️✨;5 bulan yang lalu
@CordulazyaneZyane;Terimakasih.;5 bulan yang lalu
@YosefCalasanzDhesa;Content unfaedah macam om Dedy yg malah digilai, content mahal seperti ini buta mata gen z;5 bulan yang lalu
@diniamaliasari779;namanya gak asing, keren bgt sal udah jd youtuber 👏;5 bulan yang lalu
