Username;Comment;Time
@muhammadfitra1823;Elvina Queen;1 tahun yang lalu
@KholilieChodotz;Semangat bang kontennya;1 tahun yang lalu
@aksaranirmakna;Yahh gua kira mo nge review figure gojo yg 12 juta didepan kaca lagi selfie ternyata kaga 😩😩;1 tahun yang lalu
@kentalexander3850;Bang reveiw gojo satoru yang Pake kain;1 tahun yang lalu
@afifahfafa3504;"Hah KIKO?
Gojo suka makan KIKO 😂";1 tahun yang lalu
@nurhadi9019;Maaf mas medi belum subscribe;1 tahun yang lalu
@ElinDuyana;Seru bgt pembahasanya;1 tahun yang lalu
@alvingamin;Gojo husbu temen cewek gue;1 tahun yang lalu
@amogussus4654;Bang beli kardusnya aja 5.000 besar lagi😅;1 tahun yang lalu
@mr.robert2334;Bia dibagi dua gk bang🤣🤣;1 tahun yang lalu
@asrinalinassa1420;I like of gojo❤❤😍😍💯;1 tahun yang lalu
@inesmagdalenabatee7165;Bang kiko ko 10 juta Atur nya seribu abang bikin aku  ketawak 😂😂😂😂 sekali🤣🤣🤣😝😝😹😹;1 tahun yang lalu
@AdaLiriknya;Keren banget;1 tahun yang lalu
@rizaldi8257;Mantep;1 tahun yang lalu
@DMofficialchannel-ss5du;Bang coba stop motion aot;1 tahun yang lalu
@LordOnic;Dan endingnya sukuna gw menang😭;1 tahun yang lalu
@inesmagdalenabatee7165;Anjir aku baru tahu kiko 10 juta Abang bohong pekejingnya pun sudah terbuka sejaka tadi;1 tahun yang lalu
@Cenhel-Azka;Tugas 1;1 tahun yang lalu
@mamenchannel9182;abang biasanya pulang lewat mana bang?????;1 tahun yang lalu
@Nadvans216;"Memang mati terbelah 
Tapi bisa aja hidup lagi karna ada kekuatan apa gitu lah yg mungkin bisa membuat gojo hidup kembali
Kyk es kiko
Kiko nya mahal banget ya kawan kawan";1 tahun yang lalu (diedit)
@sundarisukoco6893;Bang jangan buang buang Duit 😢😢 untuk makan Ya;1 tahun yang lalu
@Zyyoung97;ZuKuNa B like;1 tahun yang lalu
@kevinardana280;Sayangnya gojo satoru udah mati sama raja kutukan😢;1 tahun yang lalu
@JeffreyRajagukguk-JR77;9-10;1 tahun yang lalu
@Hiburananak0102;Tugas 1;1 tahun yang lalu
@SriAstuti-gj4ut;Waaahh keren banget mainan GOJO SATORU ❤❤❤;1 tahun yang lalu
@ANAKSTM-tp7x;kiko kan julukan gojo bang pas itu dia lawan sukuna tangan gojo itu putus tapi aneh tangan nya itu nyambung lagi;1 tahun yang lalu
@megamegoll8242;Semngt ngontenya bang;1 tahun yang lalu
@bunglon4232;ada sarkas sedikitt😂;1 tahun yang lalu
@kuruki_nase;Bang req coba mainan dx gokaiger;1 tahun yang lalu
@Riki_YouTube;"Kiko enak tau 😁😁😁
🗿🗿🗿🗿";1 tahun yang lalu
@Raffa535;Kiko enak tau;1 tahun yang lalu
@KiiyouNime;Lebih besar lebih enak tauu🗿🗿;1 tahun yang lalu
@elsurya3823;1;1 tahun yang lalu
@nailaayame5263;Kok bisa pas ya bang? Aku lagi makan poop mie mana rasa sito ayam😃;1 tahun yang lalu
@adrianpratama2077;Duh harga nya❤;1 tahun yang lalu
@sanbadra4729;Bagusan mainan gojo harga 200 ribu dari pada harga 860 ribuan.;1 tahun yang lalu
@ninjaprogaming9807;Tanpa kita sadari bahwa bang Medy itu kanibal karena di makan gojo dan juga sekaligus bang Medy gay sama gojo soalnya di cium sama minum air nya gojo 'sorry sus ya';1 tahun yang lalu
@vebyaniesta4149;Hai 01;1 tahun yang lalu
@sangelinewings;"YA ALLAH PLOTWIST NYA 😇mana ""rasa kekalahan"" SHUTTT UPPP bang :""";1 tahun yang lalu (diedit)
@MauliatulMauliatul;Emang boleh kiko semahal ini😅;1 tahun yang lalu
@Astraybloodpath;Menurut gua pribadi, dengan harga hampir satu jutaan mending beli series SHF nya atau series figma nya sih karena bisa dapet yang lebih besar, lebih detail dan artikulasinya jg lebih banyak;1 tahun yang lalu
@Justxyroooo;Yg 28 rb kek punya gw..☺️;1 tahun yang lalu
@jancokasu2178;Bobobobobobo lehhh😅😅;1 tahun yang lalu
@mobilelejengpoke6063;Seru🎉;1 tahun yang lalu
@hendrihafiz;anajy;1 tahun yang lalu
@BilaBila-e2h;Kak mending kasih aku aja😭😭😭😭aku mau beli nendoroid tapi ngga ada uang 😭😭rasa nya pengen beli 40 biji 3JT kak;1 tahun yang lalu
@ZefanyaFelisa-qz4mk;"Gojo di part terakhir bilek
Gojo:bang udah bang";1 tahun yang lalu
@rioiy5143;Mantul..;1 tahun yang lalu
@fans-anime;Bg info beli gojo popmie nya;1 tahun yang lalu
@sriindahnurk4097;Bagus juga, bisa untuk menambah koleksi mainan;1 tahun yang lalu
@Nanachanell-q7p;Gw yang cinta gojo be like: bang itu abang gw woy 😢 huhu;1 tahun yang lalu
@hapisbenghapis9539;Mengrifiu es kiko harga 28 rp sampai 199.900;1 tahun yang lalu
@lam6083;Bang bikin celen andoxsin barbio;1 tahun yang lalu
@sarahmutaalimah501;maksudnya apa coba yang terakhir 😤;1 tahun yang lalu
@ArethaBatrisyiahaerudin-r1s;Kok kiko mahal bgt sampe 10jt padahal kiko 1rb atau 2rb🗿;1 tahun yang lalu
@ArethaBatrisyiahaerudin-r1s;Kok kiko mahal bgt sampe 10jt padahal kiko 1rb atau 2rb🗿;1 tahun yang lalu
@mamonggg;Emg Anyinggg wkwkwkwkwk;1 tahun yang lalu
@01gamestore;"Wih mainan jaman sekarang ngri"" Banget harganya😮😮😮";1 tahun yang lalu
@indahwati8630;hmm gojo gojo jadi kiko;1 tahun yang lalu
@ragilprasetyo3391;maksudnya apa bangg medyy:face-purple-crying:;1 tahun yang lalu
@mhmaddnzarmlnaa;Lucu bngt yang 28 ribuuu😁😁😄😄;1 tahun yang lalu
@Rexy_villain;Ah gojo aku sampe becek🗿;1 tahun yang lalu
@ggbb056;Wahh ternyata Si mr redy Adalah peramal;1 tahun yang lalu
@bimaawfarul7960;Semangat kontennya bang, semoga berkah;1 tahun yang lalu
@shelatri7075;Saya sih mau gojo🗿yang gede termahal;1 tahun yang lalu
@muhammadfajrimanmurda4668;Kocak 10 juta huaaaaaaa;1 tahun yang lalu
@nayliadam;mmpus lu bg gua unscribe  !!!!;1 tahun yang lalu
@strawbbaiess_bubbies;Nyesek banget endingnya tau tau dalemnya kikoo😢😢😢😢😢😢 apa lagi hargany 10 jt ya ampun jaman sekarang banyak tipu2😢😢;1 tahun yang lalu (diedit)
@Only_zeccaa;Yg terakhir husbu ku di ejek 😭😭😭;1 tahun yang lalu
@MstfIbnu-hg9pg;Jir si kiko satoru;1 tahun yang lalu
@whut8199;Itu termasuk bgus loh klo 28k;1 tahun yang lalu (diedit)
@dendysoebroto1165;Gojo harga 28.000 lucu banget,pengen beli buat dikamar;1 tahun yang lalu
@jackmarpaung1098;AB011330;1 tahun yang lalu
@CocoLemonz;Gua Punya Kiko Sekali Jual Harga Melebihi Ginjal;1 tahun yang lalu
@FadillaGafar-sm1zj;Maaf bg ini ngingat kan kita sm gojo yg udh terbelah dua;1 tahun yang lalu
@iscomaulana6940;Dojo Satoru yg 200.ribu cukup keren.😮 Buat nutup pom mie;1 tahun yang lalu
@ifadzyt;Pom bensin juga bisa;1 tahun yang lalu
@YokoLaweCHENEL;P;1 tahun yang lalu
@Necitz;Gw udh punya gojo belinya di warung mereknya kiko😂;1 tahun yang lalu
@KaizzuIsHere;Tumben beli kiko bg;1 tahun yang lalu
@DianRadit-h4n;curiga yang harga 1000rb 💀;1 tahun yang lalu
@ridhokepo9149;Keren;1 tahun yang lalu
@Pedro-Pedro1-f2m;Gw ada liat meme cuy katanya gojo terbelah seperti es kiko;1 tahun yang lalu
@AISYAHRAHMAWANI;Gojo sakiko😂😂;1 tahun yang lalu
@Xtr-d4c;gw kesini gara2 tiktod;1 tahun yang lalu
@fraksierenyega;09:12;1 tahun yang lalu
@ZIDAN-OFFICIAL2013;Gojo enak tau;1 tahun yang lalu
@OfofiTaiju;akunpenasaran banget om medy>;1 tahun yang lalu
@vansspty6316;"Awal ny oke² aja ❌



Ending nya🗿💅";1 tahun yang lalu
@MunahGering;Kakak aku mau yg 2 juta boleh enga mainan gojo;1 tahun yang lalu
@vanilla2502;Yang baca manga nya be like: hanya tersenyum tanpa ada dosa (termasuk gw☠);1 tahun yang lalu
@syarifahsyifa8866;Harganya mantap bang 👍;1 tahun yang lalu
@UunKurniasih-x5r;BG karena matinya belah kaya kiko;1 tahun yang lalu
@Kyuushou7786;Kok kamu jomok bgt bg;1 tahun yang lalu (diedit)
@dwigeprek;Yang kelima mirip banget sama gojo;1 tahun yang lalu
@azzamteam1298;bang coba beli gym boy gojo.;1 tahun yang lalu
@Azeta_kurnia;baru kali sy liat ada org beli figure kena tipu sampe 10 jt. Hrsnya harga segitu diliat dulu review pembelinya, kyknya ini pembelinya yg bego deh😂;1 tahun yang lalu (diedit)
@ayutriana3570;Astagaa udah expect gojo 10jt size besar eh malah KIKO 😩😫;1 tahun yang lalu
@Albert_Einstein-xo1iu;Mending beli cilok 🗿;1 tahun yang lalu
@ujangudang6997;anjir gojo belah tengah;1 tahun yang lalu
@HerdiPutra-vm4xc;Bang coba mainan naruto dari yang termurah sampai yang termahal;1 tahun yang lalu
@KharOfficial_Kelazzz;Wah parah lu bg, lu mau nge sarkas gojo yang mati kebelah 2 di akhiran video 😂😂😂;1 tahun yang lalu
@AttharentCar;01;1 tahun yang lalu
@nizam1294;Kok kiko bisa semahal itu sih bukannya cuma 1 rb;1 tahun yang lalu
@inesyasyansha906;WKWKWK KEBELAH GATUH;1 tahun yang lalu
@fadhlurahmanrizky;Kiko 10 jt😯;1 tahun yang lalu
@boy_sand;Kiko gojo edition mahal bgt ya, kalah oreo Supreme...😂;1 tahun yang lalu
@tanzimutais2471;Gojo 10jt kayaknya ada hubungan dengan capter anime gojo;1 tahun yang lalu
@sfdly;pak ganjar cosplay gojo satoru;1 tahun yang lalu
@rzullniel;Sekarang dah jadi es kiko;1 tahun yang lalu
@f_etirzx;Kiko mahal bgt😮;1 tahun yang lalu
@razzkreatif;Gojo kiko ada gk bg😂;1 tahun yang lalu
@nopiyantie303;Baru tau nii;1 tahun yang lalu
@abian10;Gojonya jadi kiko rugi banget;1 tahun yang lalu
@norsyusof5757;Kak tolong di notice ya aku bukan mau nge remehin kakak medy atau negara Indonesia tapi di Malaysia murah bngt nga sample harga segitu aku juga Uda punya ya Karna harganya hanya MYR 09.00;1 tahun yang lalu
@nanimediana5437;Wow bagus bangeet mainannya.;1 tahun yang lalu
@Mr.Bonz17;Gua tandain lu bang;1 tahun yang lalu
@solihintoink4622;Bang mediy kenapa selalu figurnya doang yang di ambil dulu;1 tahun yang lalu
@solihintoink4622;Ahh bang mediy;1 tahun yang lalu
@nandohaeril9291;Pasang Store dong buat pembeliannya bg;1 tahun yang lalu
@ラタウ;Mainan aslinya mana?;1 tahun yang lalu
@dhanz_xhanel6834;1;1 tahun yang lalu
@FahriiRezaa;😂😂😂 hahahahahah rasakno gojo;1 tahun yang lalu
@Vinzy__;Jadi inget pas kasimo ga ada rasa simpati sama gojo malah langsing join war;1 tahun yang lalu
@zahraaa9578;mahal kali bah kikonya perasaan harganya serebu😀;1 tahun yang lalu
@Adiba-n3u;Kiko;1 tahun yang lalu
@xgadgetid8270;5:30 gg di-jadiin pajangan di meja sekolah 😂 auto disita guru;1 tahun yang lalu
@sarinovika1262;Yang 28 ribu gemes bet njir gemes pen beli gojo kemasan sachet😂;1 tahun yang lalu
@Orang-Goa.;Kiko Satorou;1 tahun yang lalu
@gatau58;Bang medy coba rivew pain dari naruto bg;1 tahun yang lalu
@ratnanajmina;Idolaku shiba taiju😂😂😂;1 tahun yang lalu
@madagame287;Kiko dah mahal 🙁;1 tahun yang lalu
@MiftahulJannah-g6r;01;1 tahun yang lalu
@rgmxchanel1302;BANG UNBOXING GOJO 10 JUTA NYAA;1 tahun yang lalu
@Sunyem_237;Itu jari Sukuna bang yang di makan yuji;1 tahun yang lalu
@norasiah1234;Bilang aja ga mampu beli yang 10 juta😅😅;1 tahun yang lalu
@muhammadefendi8816;Rahim Saha?;1 tahun yang lalu
@fawazshort;9:05 sus;1 tahun yang lalu
@putraari6984;Bang kok lu spoiler sih bang🥲;1 tahun yang lalu
@hikamhikam123-yk8su;Kiko enak tau☠️;1 tahun yang lalu
@feizaaa;Nyengir pas liat abang nya buka baju si gojo 😁;1 tahun yang lalu
@tiojuliana;Bang sebenarnya gojo Satoru dia mati karena di bela dua makanya ada es kiko itu seperti gojo Satoru yang di bela dua 😭😭😭😭😭😔😔😔😢😢😢🙁🙁;1 tahun yang lalu
@Kxdgha;9:14 kaget ajg sampe mangap 5 menit,untung lalet g masuk;1 tahun yang lalu
@bayirma1165;Kayaknya pekejing harga Rp28 itu dipakai untuk pekejing kiko;1 tahun yang lalu
@andisindru4108;Kiko satoru wkwkwkwwkwkwkwwkwkwkwkwkwkwkwk;1 tahun yang lalu
@holymoly100;Keren;1 tahun yang lalu (diedit)
@rusdirusdiantoro86;bang kok bisa gojo harganya 10jt isinya kiko ya bang?;1 tahun yang lalu
@Rafaazz_S2;kalo jujutsu kaisenn gw tonton sihh;1 tahun yang lalu
@yuriasmu5943;Jadi menambah info..;1 tahun yang lalu
@AdamAdam-vd8gl;Bang ni sombong;1 tahun yang lalu
@AnggiQianuputra-l5l;kiko nya mahal banget bg;1 tahun yang lalu
@atiyunitasari635;Tuh kan bener gojo gk mati jadi kiko🙂;1 tahun yang lalu
@EsWawanenaktau;Bang udah bang😢;1 tahun yang lalu
@NyobaPinter;Jir gw sempet ngeleg pas medy nangis.. ternyata ngomongin seduh..;1 tahun yang lalu
@YasirKandias;Pramuka;1 tahun yang lalu
@adskhanhaiqal;Aku pengen 😭😭😭😭😭😭😭😭😭;1 tahun yang lalu
@itachigamebroh;Apa mainan kiko 10 juta?;1 tahun yang lalu
@palkon1795;Kelik bait;1 tahun yang lalu
@ZulKarnian-hq5ov;Jangan di ingat kan soal gojo bray.;1 tahun yang lalu
@Palzzx7419;Semangat bikin kontenya bang tamboy semoga sehat selalu;1 tahun yang lalu
@vinLn;Di rumah gua ada bg 2rb;1 tahun yang lalu
@Gwplayerepep;Kiko tenggorokan seger dompet kering🗿👌;1 tahun yang lalu
@user-ho9fs7oy2q;Yang mainan ketiga saya punya bang;1 tahun yang lalu
@omaga1234;#gojokiko;1 tahun yang lalu
@Aldy639;Bg kenapa beli kiko kenapa gak donat aja🍩;1 tahun yang lalu
@yustiananggrey7455;Mantap;1 tahun yang lalu
@ketifhalatisha;bang tolong jangan bikin fans gojo menangiss😭😭😭;1 tahun yang lalu
@RakyatMuslimChannel;mau dong kak 🎉🎉🎉🎉;1 tahun yang lalu
@fxjarismawan;Endingnyaa membangongkan😂;1 tahun yang lalu
@huh_bruh885;es Kiko ampe 10 juta;1 tahun yang lalu
@MarsyaFutiananta-hv2lh;... 😮;1 tahun yang lalu
@raflimalik8655;Ya allah bang Medy bang Medy bisa bisaan aja ya kamu itu syuting video YouTube yaitu unboxing mainan kok malah jadi makan sih aduh bang Medy bang Medy ada ada saja ya kamu itu kocak 😂😂🤣🤣;1 tahun yang lalu
@AsyaNurmeida;ANYING LUWH BANG😁;1 tahun yang lalu
@vikieriawan8689;Yang harga 3 juta mata gw atau gimana yaa,tapi itu kek ada cacat dikit di bagian penutup matanya,atau memang gitu modelnya? Coba deh perhatiin penutup matanya dibagian tengah ada titik putih gitu kayak gak ke cat;1 tahun yang lalu
@alsagufta02;Ko 10jt isi yan es kiko😢 anej bang😊;1 tahun yang lalu
@MimahHendar-vx5tr;Bener gua bakal jadi kiko dan yang satunyalagi jadi logo ipon;1 tahun yang lalu
@yulyairmawati3289;Dark banget bangg😭;1 tahun yang lalu
@Bearly999;😡😡😡😡😡😡😡;1 tahun yang lalu
@ferdinardwidjaya7814;😊😊😊😊  maen bagus;1 tahun yang lalu
@djaka9058;Itu yang 2.5 jeti link beli nya dmn bg. Mauuuuu;1 tahun yang lalu
@onicml;Te rak hir ngejek gojo jadi kiko 🗿👍;1 tahun yang lalu
@Yustra92;👍;1 tahun yang lalu
@ryanuyye3981;Buset mainan gitu harganya 10juta;1 tahun yang lalu
@minamotoyukoo;😭pen beli gojo yang 3jt tapi mana bisa hp gue aja 1jt an;1 tahun yang lalu
@klarina_offcial_pov6530;"Aaaaaaaaaaa husbu gw cok
🤞🤞🤞🤞";1 tahun yang lalu
@asamdolly9902;Gw dh srius bg🗿;1 tahun yang lalu
@hasnamazaya4960;bang coba versi kiko nya;1 tahun yang lalu
@eriskalestari-c9d;01;1 tahun yang lalu
@sitirohana3430;mengenang gojo saturo;1 tahun yang lalu
@pm_caca;Kiko rasa kekalahan😂;1 tahun yang lalu
@bagasbagas9909;Yea konten kiko satoru lagi nih;1 tahun yang lalu
@MbahsuripKendal;Tugas 01;1 tahun yang lalu
@astiwidiari5773;"Harus banget ya muka lu macing² unboxing yang ke 3????🙏😭😭😭😭😭🤣🤣🤣🤣🤣👌
Btw, nanami lagi viral loh bang.........🤭😂😂🤣🤣🤣🤣👌";1 tahun yang lalu
@adrieljosephgulo;emang harus penutup pop mie pakai ituu ?? wkwk 😅😅;1 tahun yang lalu
@Reiji_F;kiko wkkwkwk;1 tahun yang lalu
@AisyifaAzalia;udah cape cape ngelupain, eh di ingetin lagi🗿;1 tahun yang lalu
@KangCJ;punya nya si triziro lancip bngt jangut ny 🗿;1 tahun yang lalu
@rafliiman6551;Kok bisa gitu mahal banget kiko 10 juta;1 tahun yang lalu
@yusufindrajati3824;Murahh 😢😢;1 tahun yang lalu
@fislengt;Bang riview sukuna dong yg full 4 tangan;1 tahun yang lalu
@soochoi0512;Pantes, boxnya kaya box sepatu🙂;1 tahun yang lalu
@bagoeskurniawan7390;Mantap;1 tahun yang lalu
@thegaming9837;Bang medy spil mainannya dari yg murah sampe yg mahal;1 tahun yang lalu
@KahoWijaya;Kak mainan yang abis di review di jualin lagi ga? Aku ingin three zero nya kak 😭;1 tahun yang lalu
@faqihalmuqaddam2525;Kiko enak tau;1 tahun yang lalu
@kire_jomblo;gojo dibelah jadi 1 per 2 dibbelah sama sukuna;1 tahun yang lalu
@SOBATREBAHANCHANNEL;Kiko keramat 😂;1 tahun yang lalu
@KiranaAdji;Gila sih bagus euy ada harga ada kualitas sih emng;1 tahun yang lalu
@muhammadrakhman3240;Vlt;1 tahun yang lalu
@sugengdwinanto8627;ka mendi coba beli mainan naruto yang paling murah dan paling mahal;1 tahun yang lalu
@agusramdhani4965;Haha, video akhirnya..kaget juga..maknyus pelepas dahaga es cocop nya;1 tahun yang lalu
@agusramdhani4965;Waduh keren banget jd tau klo mainan ini mahal bgts aslinya;1 tahun yang lalu
@ironklaukontencampuran730;Waow mainan gojo ini sangat menarik sekali bos ku slm dari NTT Kupang;1 tahun yang lalu
@rflourr;JAHAT BGT YG GOJO KIKO 😁😁😁;1 tahun yang lalu
@Stopgenocide101;Memang mati kebelah;1 tahun yang lalu
@NandaMustika459;Wahh baguss kak;1 tahun yang lalu
@reanofficial507;Versi anya bang itu terutama yang dri nendroid itu aduhhh imut banget😭😭;1 tahun yang lalu
@Tawacandalucu;3 juta dapat kambing dua😅😅😂;1 tahun yang lalu
@mochbintangoktavyanto3355;9:00 mama aku takut😰;1 tahun yang lalu
@wahyudinaw4199;Dari youtube short terus kesini cari jawaban malah di kasih pertanyaan lagi;1 tahun yang lalu
@ajimukti.p119;Wow⁴ ES kiko;1 tahun yang lalu
@thianaazalea2836;"Gelap

Emang bener si gojo mati nya ke belah 2

Tapi tetep. Tetep gelap ah dah lah
 
(Gelap)";1 tahun yang lalu
@khobarsiben9799;Bang aku mau mainan bandai buzz bang aku bersedih kalo gak dikasih;1 tahun yang lalu
@Chzn.;UWU1999999999999;1 tahun yang lalu
@ZaokiKirit-yx3ef;Anjir;1 tahun yang lalu
@azfarazim4523;Buat versi sukuna bang;1 tahun yang lalu
@velyxz;Makkk husbuku jadi kikoooo😭;1 tahun yang lalu
@solzolt;Review go/jo ?;1 tahun yang lalu
@acafansa9255;Kiko X  jujur kasian;1 tahun yang lalu
@IkyyHZ;Kiko kok 10 juta CUAKZZZZ;1 tahun yang lalu
@hanzcullen;Ah kocak. Udh nunggu Gojo yg 10jt, malah kiko yg nongol 😢;1 tahun yang lalu
@NarendroShidiq;"9:32 
Pentil,s";1 tahun yang lalu
@starburst99;Tau gitu gw beli kiko dari SD, trus jual sekarang kalo harganya 10jt 😂;1 tahun yang lalu
@bebebii;"Woyyy, tau aja cara menarikku untuk menonton videomu Bangggg 😂😂😂😂
Edit : akhirnya membagongkan ihhhhh, bikin sedih lagi 😭😭😭";1 tahun yang lalu (diedit)
@herexpert;yg harga 10 juta tu, gojo versi 236;1 tahun yang lalu
@Tawacandalucu;Hobi memang tidak bisa dilawan;1 tahun yang lalu
@MOGENN;Es kiko enak tau😋😋😋😋😋😋😋😋😋😋;1 tahun yang lalu
@Septiand06;Keren konsep nya mirip Mr.beast😅;1 tahun yang lalu
@marketinghomeschoolingkaks4663;Gojo yg habis di blh sukuna cosplay es kiko;1 tahun yang lalu
@thoriqkamalamrullah2085;Gojo Satoru Manga dibelah tubuhnya jadi dua oleh sukuna;1 tahun yang lalu
@Akureinake12;Sudah kuat kah akun mu bang?😂;1 tahun yang lalu
@Gavinfawwazabrisam;Kak kapan 10 juta subscriber aku sudah menunggu 10 juta subscriber;1 tahun yang lalu
@ArdiArdi-q5u;Yowai mo😂😂😂😂😂;1 tahun yang lalu
@caseyyacouverys55;Yang 10jt😭;1 tahun yang lalu
@Azkurr;Perasaan diwarung 2 rb dh;1 tahun yang lalu
@maddog87_;GOJO ENAK TAU😂;1 tahun yang lalu
@ontorejowibisono5592;Kiko Satorou;1 tahun yang lalu
@MoehammadKeenanAhza-sx3pl;Bang coba bikin yang naruto 🙏;1 tahun yang lalu
@EncitEncit-x7x;Gojo dah jadi kiko;1 tahun yang lalu
@nirfandiansyah1955;Mainan bekas revw nya😅;1 tahun yang lalu
@abidzankerenalfalah;Bang coba review  mainan mechine cube. Beast. Box itu kaya transformmer.;1 tahun yang lalu (diedit)
@AzmiRizky-q6w;bang;1 tahun yang lalu
@h31ch0u;itu yang 28.000 kw nya look up bang, lucu banget itu bang bisa kaya ndangak gitu kepalanya, terus juga ada 2 versi kepalanya;1 tahun yang lalu
@Adityafirdaus-nu2uh;Kiko Naik drastis ya ternyata;1 tahun yang lalu
@ardiantohyde4433;Haaaaaaaaa…. Masa  Gojo Saturo  ada kikooooooooooo…….;1 tahun yang lalu
@yuniamri1363;Ini nih channel yang disukai bocil²;1 tahun yang lalu
@nirfandiansyah1955;Dong ka;1 tahun yang lalu
@syokki;suamiku ada di channel meddy renaldy, yoo Wai moo;1 tahun yang lalu
@TNYrns;Benar sih bang eps sukuna itu berhasil membelah gojo di manga nya;1 tahun yang lalu
@bundaqueena-pk3oz;jangan gitu lah bang gojo kita memang kebelah kayak kiko🗿;1 tahun yang lalu
@dittyazky;Kiko 10juta🗿;1 tahun yang lalu
@kacangmanis_official;Udah bang udah bang 11:11;1 tahun yang lalu
@Muhammadrifkirma;Bang kalo subscribe lu udah 3 juta potong kayak kiko;1 tahun yang lalu
@adamharis2844;Bang udah bangg;1 tahun yang lalu
@muhammadfahri2350;Bentar lagi 3 jt bang semangat;1 tahun yang lalu
@icantkentrul;Njirr kiko 10 juta🗿;1 tahun yang lalu
@rani-pj5me;Gw masih patah hati berat sih abis baca eps 236. Malah dijadiin jokes sama bang medy 😢😢;1 tahun yang lalu
@ajiexxxxxx;asliny harga ny ternyata bukan 10juta melainkan yang asli harga ny 10 ribu🤣🤣;1 tahun yang lalu
@alice-tz4ec;Baru kali ini abang ini di tipu kasian banget uang yang abis 10 juta 😭😭;1 tahun yang lalu (diedit)
@llauraamalia-;merosting dengan gaya😭;1 tahun yang lalu
@Zulfikri-dl6je;"Spoilers alert 







Yng terakhir itu inspirasi di manga nya gojo mati terbelah dua kerana kalah dari sukuna";1 tahun yang lalu (diedit)
@mat_shry;bang renaldy..beli popmart jujutsukaisen dong;1 tahun yang lalu
@Rafapendekar-604;Bang coba sukuna;1 tahun yang lalu
@AZZAMYAPAW;Bang kalo bikin konten tu serius lah bang aki pengen liat;1 tahun yang lalu
@supriyadi-zl4le;Bang udah bang...😭😭;1 tahun yang lalu
@adancell60;Lah perasaan ku kiko cuma seribu .kok tiba tiba jadi 10 jt?;1 tahun yang lalu
@ninabobo1799;Kiko termahal di dunia;1 tahun yang lalu
@bedul5504;Rani Rani padahal itu lucu loh wkwk;1 tahun yang lalu
@ilhamgaming6558;Niat banget jokes nya;1 tahun yang lalu
@Stay-tx6qk;Kamu lucu sekali Rani haha😅;1 tahun yang lalu
@febrinaajeng1460;Tapi kan memang gpp soal nya jokes itu lucu😂😂😢;8 bulan yang lalu
@ARZ6444;Lah gojo potek;1 tahun yang lalu
@kazumajoestar1954;bang bagi link buat beli yang 10 juta dong bang please;1 tahun yang lalu
@megaagna7171;gak ada bedanya kiko sama gojo dua duanya dingin;1 tahun yang lalu
@dodikfadiladiputra2001;Aaaa i hate u😒;1 tahun yang lalu
@rehanroblox218;Bisa dibagi dua gak bang;1 tahun yang lalu
@umaerumang9087;😂😂😂;1 tahun yang lalu
@RezkyEGY;Ada gojo yang bisa di bagi dua gak bang🗿🗿;1 tahun yang lalu
@aldendra;sangat plot twist sekai sodara2;1 tahun yang lalu
@lfaisalnugraha;Bagi dua ahaha;1 tahun yang lalu
@anxrsn;Im fine 💀💀;1 tahun yang lalu
@blackpinksecretnumberforev5480;ngakak ada pentilnya seperti ini wkwk;1 tahun yang lalu
@dewisusanti2142;Yaa kiko tercium tidak mampu;1 tahun yang lalu
@iniraihan;kebanyakan ngomong gajelas;1 tahun yang lalu
@candraramadan7727;Karena di anime gojo Satoru gojo nya kalah di belah dua sama lawan nya😢😢 kalo ga percaya coba cari di google;1 tahun yang lalu
@tinikarmanah8104;Bang gojo yang aslinya mana😅😂;1 tahun yang lalu
@elzioconarysasongko;YTTA, yang tau spoilernya;1 tahun yang lalu
@KURI_KARI2029;bentar lagi 3jt;1 tahun yang lalu
@yanaconelia6477;Jiwa wibu medy renaldi menggelora di vedeo ini😂😂😂;1 tahun yang lalu
@irmahumaira4091;Suamikuuu. Gojo satoru❤;1 tahun yang lalu (diedit)
@mr.promaxx8461;gara2 gege akutami penjualan es kiko jadi meningkat,sampe es kiko hampir punah hingga dijual 10.000.000/batang;1 tahun yang lalu
@daffakhairun525;Di sponsor rin kiko bang 🗿;1 tahun yang lalu
@ArchiveAndria;Bang udah bang...;1 tahun yang lalu
@JANGAN_LUPA_SUBSCRIBE_YGY;6:03 saja saja wkwkwk;1 tahun yang lalu
@ilhamwirachanel2249;gua yak kalo misalnya pengen beli nendoroid pasti yg kws biar murah tapi kualitas nya juga gk jelek kok😂😂😂😂😅😅😅;1 tahun yang lalu
@hayikhoiri6741;Kiko=jari tsukuna;1 tahun yang lalu
@kawan2299;Anjir kenak spoiler;1 tahun yang lalu
@KifzTheProdigy;Bagi dua😊;1 tahun yang lalu
@harun____;Ma minta kiko;1 tahun yang lalu
@Zpyhr_12;Yah bang,yang terakhir aku mau beli,masa sih ampe 10 juta harganya?,di aku 1m tuh;1 tahun yang lalu
@andre.rrrrrr;Njirr kiko 10jt😢;1 tahun yang lalu
@ZlaysxIV;Kita disini mengenang gojo karena udah jadi kiko😋;1 tahun yang lalu
@haydensugiharto6482;Subscribe nya hampir 3jt🤯🤯🤯(tadi sebelum diedit ada typo  , sorry) 🙏;1 tahun yang lalu (diedit)
@meloaneya;Dikit lagi 3 jt cepet sudscribe 🎉🎉;1 tahun yang lalu
