Username;Comment;Time
@Immalegendthanos69;konyol bgt lu terpengaruh review orang, at least pakai critical thinking nya abis nonton;4 hari yang lalu
@realinodaru71;​ @Immalegendthanos69 thx brother;4 hari yang lalu
@dwioktanugroho;Sebagai Penikmat film sejak SD.. Saya jarang kritik soal teknis... Tapi soal selera aja;4 hari yang lalu
@roxberantem3786;Wow;4 hari yang lalu
@nijamsyahrulmubarok7309;Emg overrated kok, bknnya bkin trauma malah bkin ngantuk😅😅😂😂;4 hari yang lalu
@AMStories;Film ini berlatar di tahun 2027 🙌🏼;4 hari yang lalu
@baimphrince145;udah pernah bahas nightmare and daydreamnya joko anwar belom?;4 hari yang lalu
@access_indonesia;"A Copy of My Mind, Pintu Terlarang, dan impetigore adalah film brilian.
Tapi masterpiece Jokan masih tetap Janji Joni.

In my opinion, beberapa film terakhir Jokan memang agak mengecewakan.";4 hari yang lalu
@ImanHaikal-sz4bg;React trailer Keluang  Man;4 hari yang lalu
@abdulrahmanzainalabidin1512;bang review movie blood brothers bara naga;4 hari yang lalu
@fakhrulyusufalfanani2110;Well ternyata omongan nyokap gua sebagai guru bener2 kejadian di film ini dimana kalo ada anak yg sifatnya nakal dan biadab mampus tugas guru itu merangkul dan memberi semangat tapi apa yang dilakuin edwin ke jefri ini keterlaluan apalagi didepan teman2 sekelas dia ngata2 in jefri kalo dia itu pantes ditelantarkan orang tua dan yang lebih ironinya adalah bahwa jefri itu ponakannya sendiri;4 hari yang lalu
@agussandi1542;"Kenapa ya kalau saya lihat film Indonesia berasa canggung sendiri ?
Soalnya expresi pemainnya seakan malu-malu ada kamera 😅 jadi saya ikutan malu melihat akting mereka  😅😅😅😅😅";4 hari yang lalu
@zuridapermana2112;Masalah sinyal kan memang diblok, jadi hp gak bisa dipake di sekolah...alatnya ada di ruang security yg dimatiin edwin habis keluar dr ventilasi;4 hari yang lalu
@nilwafa;"Bangkee gw kena spoiler. Lg dengerin sambil nyetir.... Next time taro spoiler di judul bang KLO emang ada. Mana spoiler warning lu cepet banget lagi.

Thanks 👍";4 hari yang lalu
@hadiwirawan3469;14:32 itu signal jammer di sekolah itu kan dimatiin sama edwin bang akhirnya;4 hari yang lalu
@luvygrey_2940;Baru selesai nonton dan aku bisa bilang film ini bagus tapi gak bagus bagus amat. Buat kalian yang menyukai plot twist  mungkin merasa agak kecewa. Karena ada beberapa plot yang gampang ketebak tapi bagus ya disini cara penyampaian nya. Ini bisalah di tonton klo kalian capek sama film horor, mau nonton bioskop tapi gak mau nonton horor. Klo buat kesadisan nya aku rasa kurang klo brutal juga kurang sih jadi jangan terlalu berharap klo adegan nya bakal brutal dan sadis banget.;4 hari yang lalu (diedit)
@UserDukunYoutube;Bng qodrat gmn bng;4 hari yang lalu
@dinasamsung3958;"13:26 
13:53";4 hari yang lalu (diedit)
@alifchannel3885;Bang coba review black hawk down tahun (2001);4 hari yang lalu
@koinuken3046;Edwin ga salah sepenuhnya, dia gitu juga karna masa lalu nya, ortunya kebakar, kakak di perkaos trs tewas, jadi kayak orang kelainan mental suruh jaga orang kelainan mental yang lain, jadi deh nih film😅;4 hari yang lalu
@amirruslan55;Review anime 86 eighty six bg the real masterpiece anime no hoax;4 hari yang lalu
@figoaqshalpratama8472;Too much spoiler sih bang menurut gua..;4 hari yang lalu
@ayiuyeyo;1 hari setelah penayangan awal nyempetin nonton Pengepungan di Bukti Duri, bioskop sampe penuh bangettt. Tapi entah kenapa habis nonton kayak ada yg ngeganjal, ditanya skornya berapa pasti gue jawab 7 dari 10. Nunggu nunggu reviewnya Ngelantur karena biasanya paling pas buat ngeluarin uneg-uneg di hati yg gatau apa dan ternyata yup kerangkum semua di sini. Thanks bro!;4 hari yang lalu
@gbs9158;Spoiler nyinkk;4 hari yang lalu
@renofourthaza4394;"Bang nanti tgl 30 tonton film the red envelope. Terus revew.
Yang billkin. Mau liat reaksi org indo pas tau billkin main BlL. 
😅";4 hari yang lalu
@auraareliee1950;Ih bener bgt bg, waktu scene di gudang kerasa banget dilama lamainnya, malah jadi boring.;4 hari yang lalu
@rizakaira;Joko Bizzare Adventure;4 hari yang lalu
@DoughyDewey;"1. mungkin belum pernah liat guru cewek di stm ya ada yang baik ada yang garang juga
2. kerusuhan itu gak tiba2 ada, udah disetup dari awal ada di bar wijaya kalau g salahdan  keadaan negaranya udah serasis dan gak ketolong lagi apalagi luka masa lalu yang udah sesakit itu jadi wajar aja kalau satpam langsung balik ngapain nunggu?? kalau telat gimana?
3. owh segampang itu kah? cari solusi dari anak dan guru baru? dan gmn cara taunya ada ventilasi terus gmn keluarnya kan gerbang dikunci ama dotty. sedangkan ruang itu udah sangat ""aman"" kalau keluar udah abis mati mereka.
4. hah?? sinyal tiba2 gak ada? kan sekolahnya dipasang jammer biar anaknya g bisa pakai hape makanya mereka g bisa telpon siapa2
5. kebetulan? atau harapan si penulis
6. kebetulan bakar? apakah jefri kebetulan juga ngebunuh ody? kebetulan juga ngirim ke kristo?

yah siapa gw kan ahlinya yang ngomong hehe dan mungkin harus lebih liat anak-anak smk sekarang ya!";4 hari yang lalu
@helisuheli2217;"Iya.. harusnya minimal satpam nya ngasih tau yg didalam kelas kalo keadaan di luar ga baik2 aja
Masak langsung ngacir gt aja
Trus satpam sekolahan bodynya dipilih yg body2 trainer gym lagi😅
Ga kaya satpam sekolah pd umumnya

Cuma itu sih
Selebihnya OK kok
Yg blm nonton buruan
Bagus bgt";4 hari yang lalu
@rasyidk.a.2932;Jngan lupa aja kalo mereka adalah orang biasa bukan iko uwais yang bakal langsung tahu jalan keluar di moment crusial itu 😂😂😂;4 hari yang lalu
@DoughyDewey;mengepung/me·nge·pung/ v mengelilingi sesuatu sehingga yang dikelilingi atau yang ada di dalamnya tidak dapat meloloskan diri:;4 hari yang lalu
@UciKurnia;Bang request Incendies, hehe;4 hari yang lalu
@acengkhoirudin;Bang audio suaru lu kurang kenceng bang🙏;4 hari yang lalu
@angsukma5486;Di bioskop indonesia harus mulai diterapkan unjuk ktp untuk setiap film yg rated R atau 15 + Beneran harus.;4 hari yang lalu
@ameliaagustina3611;Setuju maksimal ma Kakak Timothy 🙏🏼🙏🏾;5 hari yang lalu
@MrHungguan;jokan udh ngomong kejadian difilm2 ini nyata pernah terjadi dan dia ngalamin sendiri cuma tuk settingnya mang fiktif jd kjadian2 difilm ini bener2 pernah terjadi diindo;5 hari yang lalu
@ArdianSando;Filmya kwren.saran aku koko kalau jelasinnya jgm cepet2 ya hehe. soalnya sya sambil nubggu brangakt kerja naik bus hehe.;5 hari yang lalu
@ahmadmuharom4142;Kebiasaan gue,Nunggu review dari Timothy dulu sebelum nonton suatu film 😂 biar ga buang2 duit 😂😂😂 terimakasih Timothy telah menyelamatkan isi dompet ku,maklum aku kaum mendang mending wkwkkw;5 hari yang lalu
@rizkyabdillah9704;Bang nnton film judulnya armored deh, itu film jga bagus , tema filmnya lagi terkepung, tapi pihak antagonis dan protagonis nya sama” nyari jalan buat tujuanya, antagonis nya pengen nangkap di protagonis tpi ga bsa karna terkunci di dalam mobil brankas, sebaliknya protagonis berpikir gmna caranya kabur dari kepungan antagonis di dalam mobil brankas. Dan ceritanya masih lebih masuk akal dari pengepungan di bukit duri. Tpi walau gtu, film jokan yg satu ini masi tetep bagus kok bagiku;5 hari yang lalu
@Febbyyy-t2b;Review film coraline;5 hari yang lalu
@MuhammadZaky-ow5qu;Blazer lu beli dimana bang?;5 hari yang lalu
@satrioyudono7331;Lu skrng kek suka spoiler;5 hari yang lalu
@Inari400;"Setuju bang, kemarin gw ada liat di reviewer IG kalo gasalah nama akunnya Kincir dia ngasih skor 3 (seru aja) banyak yang gak setuju jir trus dikatain duit belum cairlah, reviewer gadunganlah, dibayarlah buat ngejelekin.
Bruh gak semua film bagus dari Joko Anwar tuh hari 5/5, 10/10 nggaklah pasti banyak juga antara kekurangan ataupun hal yang nggak dimengerti makanya dikasih skor 3 alias seru aja.

Org pun kalau ada yg ngasih skor 10/10 gw yakin jawabannya paling gak jauh jauh dari kata ""karena brutal, karena sedih"" yailah brok.";5 hari yang lalu
@YvngDree;"ngelantur intro then : 😐
ngelantur intro now : 🖐️😐🤚";5 hari yang lalu
@yanreggi6639;"di review2 sebelumnya ""non spoiler"" tapi di sini ""SPOILER BANGET ANJIR"" wkwkwkwk";5 hari yang lalu
@nthandrukta;Tp gw setuju deh kek kurang puas ngeliatnya.. ada scene² yg oke.. tp banyak plot yg kek.. kenapa kenapa kenapaaaaaa ????? Gw paham sama issue yg dibawa.. tp plot nya kek kurang banget sih.. inti ceritanya cuma nyeritain si edwin yg nyari keponakannya tanpa clue misal anak kakaknya ada tanda lahir apa kek, tinggalnya dibawa nya sama orang yg kek gimana gitu.. jadi agak gimana gituuu.. agak kocak sih menurut gw 😅😅😅😅;5 hari yang lalu
@zerodelta6262;"Ini proyek ""pelipur lara"" Jokan pasca Bumi Langit Cinematic Universe bubar?";5 hari yang lalu
@hikaru0513;"Sinyal sengaja ""diputus"" soalnya suka dipakai nyontek sama anak2 makanya si edwin sempet nyabut kabel di pertengahan film, dan hp si edwin jatoh disitu. Terus yang satpam juga, kan emang disana diceritain kalau sering ada bentrok, mungkin mereka dah tau tanpa harus liat secara full beritanya, dan dikasih tau juga klo itu berita darurat, ditambah gaji mereka yang kecil jadi ya mending nyelamatin diri, daripada metong disana. Yang scene terakhir itu bukan cina, seinget gua dia itu salah satu anak yang ngeroyok kristo di stasiun, makanya si jefri bales dendam ke dia.";5 hari yang lalu
@agusbhaskarakertakusuma;gelow;5 hari yang lalu
@Alfaruq-u6p;demi apapun, gua saranin lu jangan nonton rumah untuk aile bang karena filmnya 1/10 🙏🏻;5 hari yang lalu
@bugzflix;"setuju banget 
keren!";5 hari yang lalu
@andizevillio937;Baru kelar nonton tadi, gw nonton mata gw melotot terus sangking plot nya terus trusan bikin tegang.  Asli bagus banget. Cuma bikin kecewa nya plot dramanya sedikit jd kurang jelas asal usulnya ( keknya sengaja agar kita mikir teka teki deh) endingnya nanggung, ( apakah ada season 2 nya kah?;5 hari yang lalu
@sambooker2208;Setuju bgt bang. Surealis tp coincidence terlalu banyak kek dipaksain. Jatuhnya gue kek lg nonton kompilasi kelakuan SDM rendah wkwk sorry.;5 hari yang lalu
@ilhamnurhuda5200;Penulisan kebetulan demi kebetulan di film ini sama malasnya kaya penulisan sinetron Preman Pensiun;5 hari yang lalu
@kristianadventiro;"tp klo menurut gw knp jefri dkk ga nyari cara masuk karena pendidikan mereka kurang bang.

adanya diana di sekolah itu emg rada aneh sih bang, apalagi tiap si edwin ketemu diana pasti ada jefri.";5 hari yang lalu
@arabalo;"11:05 menurut ku msh bisa logis bro knp sekuriti tersebut panik trhdap keluarganya ketika dengar berita kerusuhan meskipun sesingkat itu. 
Disebabkan semestanya mmg dlm kondisi kacau dan berpotensi terjadi hal² demikian.";5 hari yang lalu
@gadogadochanel126;Knapa kok mereka gak kepikiran pakai las buat buka pintu  ?? Yaaaa karena mereka pada bego karena mereka adalah anak buangan dari sekolah sekolah lain, makai las aja kagak bisa cuma 1 orang aja yg paham pakai alat las;5 hari yang lalu
@lingganugraha4206;Gw kurang setuju di bagian security, justru karna penggambaran dunia nya yang terlalu chaos dan sudah terbiasa terjadi kerusuhan, makanya pas ada berita kerusuhan yang sudah besar, sudah sewajarnya security langsung kepikiran untuk segera pulang, sisanya setuju sih mungkin karena ekspektasi² yang terlalu tinggi, dan ternyata hanya menggambarkan plot yang terjebak di gudang, sama building character Jefri kurang dapet jadi kita ngeliatnya cuma kaya anak SMA berandal yang kriminal aja;5 hari yang lalu
@chaaannd;Di film keknya ga ada nyebut jakarta timur bang, daerah timur doang di gundala juga gitu bagian barat, tenggara dll;5 hari yang lalu
@ribel8944;Jirr, dengerin sambil nyetir, kena serangan spoiler bertubi tubi. 😂;5 hari yang lalu
@yovi234;Mau nambahin gaes ada teori yg kembaran kristo bapaknya org Malaysia dan ibunya TKW itu maksud nya yg di Pengabdi Setan bukan sih? Bront Palarae yg jd bapaknya kan dari Malaysia ya;5 hari yang lalu (diedit)
@yovi234;"Suka bgt sama 2 film Indonesia yg lg hype sekarang..pemeran utama Jumbo punya sisi jeleknya anaknya egois, klo di Pengepungan Bukit Duri Edwin dsini punya masa lalu traumatik jatuhnya judgemental & emosional, beberapa dialog kayak kepala sekolah yg sedikit marah ke Edwin karena usia nya udh 2x lipat dari murid tapi malah bikin pertikaian di sekolah

Ya suka aja ntn film yg ceritanya meskipun pemeran utama bukan berarti hitam atau putih, ada sisi baik dan buruknya";5 hari yang lalu (diedit)
@pemainbola5257;Review jujur : set latar dll jelek sekelas lah Ama Indosiar, masa ama jaman warkop kalah, alur  cerita juga gak masuk , aneh, pendalaman karakter tiap2 karakter utama dan pendukung juga gak dapet, cginya juga busuk bet, dengan ngangkat isu soal cina yg sensitif harusnya hasil harus memuaskan, overal jelek dah, nyesel ngeluarin duit cuma buat film kayak gini, dan anehnya ada salah satu chindo yg nonton komennya, wah Joko Anwar legend bgt, dan nganggep filmya good, wah bgt, itu hak dia, cuma jadi tau cara penilaian org indonesia yg buruk ( selera buruk). Sekian. Tambahan : gaperlu nonton film yg gabagus cuma karena kata temen, ntar jadinya kek KKN desa penari, film busuk tapi yg nonton banyak;5 hari yang lalu
@latifd4476;🔥🔥;5 hari yang lalu
@ilhamrizaaa2731;setuju banget ama lo;5 hari yang lalu
@Xalaaa1200;nah setuju gw disini dengan adanya unsur drama,tapi konflik antar karakter nya kurang di telusuri kayak bagaimana sih hidup nya si Jeffri abis dibuang sama si ibunya,terus hubungan antara Edwin sama Cici nya cuma kerasa di awal doang pas disekolah,memang filmnya bikin tegang cuma banyak hal yang belum bisa di eksplor dengan baik;5 hari yang lalu
@mindurownbsness;rill lagi patah - patahan yang dikasih difilm ini tuh kayak kurang gitu dan gak realistis menurut gua apalagi dengan ortu gua yang dulu bercerita tentang kejadian 98 ya oke its good work tp fak lah patah banget plottwistnya dan dari awal juga gua udh nebak alah palingan jefri ini anaknya kakaknya beneran lg anjing akwkoakakw;5 hari yang lalu
@lanturwidodo3571;Kn itu berita nya g hari itu saja, krn beritanya ttg kerusuhan itu sering;5 hari yang lalu
@lanturwidodo3571;Kn gurunya gila bang. Mngknya ad guru wanita di sekolah itu;5 hari yang lalu
@YungAuz;"Kebetulan kebetulan yang lo kasih tau kayaknya salah besar, kecuali 4 dan 5. 

Kebetulan 1 : bukannya sinyal ga ada tapi sinyalnya di putus karna takut siswanya berbuat curang. pada saat edwin keluar dari fentilasi emang niatnya untuk merusak sistem pemutus sinyal tersebut dan diending hpnya si cristo baru dapet sinyal dan butuh waktu untuk mendownload/stream video yang sebelumnya mau diputar tapi tidak ada jaringan internet, ketika dapet sinya maka videonya auto play. (tidak kebetulan dan masuk akal). 

Kebetulan 2 : warga masuk ke sekolah sepertinya bukan kebetulan, (asumsi pribadi) menurut gw, 3 orang temen jefri yang kasih tau warga untuk masuk ke sekolah karna di sekolah itu ada cina atau barang-barang yang bisa dijarah (contohnya: ada yang ngambil tv). (tidak kebetulan dan masuk akal)

Kebetulan 3 : berhasil kabur karna si edwin ketauan bahwa dia itu cina udah di depan pintu keluar, jadi kemungkinan peluang lolosnya besar. (tidak kebetulan dan masuk akal). 

Kebetulan 6 : anak kecil yang nyelamatin siswa cina, mungkin lebih tepatnya ada anak kecil yang sedang buka pintu untuk mencari sesuatu karna kalo lagi ngejarah mungkin segala sudut di cari ya.  ketika anak kecil buka pintu “kebetulan” ada seorang siswa cina yang sedang dikurung, makanya seolah-olah ada anak kecil yang nyelamatin siswa cina atau mungkin jokan ada pesan terselubung mengenai itu. (ada sedikit kebetulan dan masuk akal). 

coba tonton lagi deh biar bisa kasih penjelasan lebih detail";5 hari yang lalu (diedit)
@lanturwidodo3571;Epic banget 🎉🎉 filmnya;5 hari yang lalu
@gamalieltampubolon2524;"Review dari Ngelantur kali ini benar2 sesuai dengan apa yg aku pikirin 😂 Benar sih istilah Surelis di film ini sebegitu kuat nya..😂
bahkan komen Ferry Irwandi juga mempengaruhi aku yg mikir kalo film ini bakal benar2 keren😅 Top Emang Ngelantur review nya👍";5 hari yang lalu
@rayhanalifio2299;jadi siapa villain di film ini?;5 hari yang lalu
@Jaeman2110;Yg msk diakal cuma 1, 2 sama 6, sisanya gk msk diakal wkwk;5 hari yang lalu
@estalope3791;Gue gak suka film ini karena ngalah2in G-30S-PKI serem nya. Saya emak2 pecinta damai sangat tidak relate. Hidup dah capek, jadi berasa disedot dementor merasa lebih capeeeek lagi. Walhasil, ditengah film berjalan, saya keluar bioskop. Balikin 45ribu saya. Gak rela!;5 hari yang lalu (diedit)
@Raskhasan;"Aku baru aja nonton. Trauma seperti halnya nonton Siksa Kubur. Betul bahwa ini plotnya jelas. Berbeda dengan siksa kubur yang sangat surealis. Tapi ini memberi keuntungan bagiku yang memang selalu tidak punya teman buat diajak nonton bareng. Karena aku nyesel nonton sendirian film Siksa Kubur yang surealis. Karena jadi nggak ada temen buat mendiskusikan alur cerita filmnya. 

Untuk membakar bapaknya Rangga, itu kan untuk memancing Edwin agar keluar. Padahal Edwin nggak bisa keluar karena kuncinya ada di Rangga & Bapaknya.";5 hari yang lalu
@jeff_reinzo5918;Gw setuju bgt kalo masalah yg jef gbs cari jalan masuk, edwin gabisa ktm jalan keuar malah di akhir akhir baru ketemu dan geng jef yg baru keinget bisa dilas puntunya, tapi kalo gw sih suka ama premisnya, gw jarang-jarang nonton film ampe berasa bgt trauma nya karena premisnya itu. Cuma pendapat aja;5 hari yang lalu
@junidwianggoro3128;"""lu kalo mau brutal, sadis nonton the raid"" wkwkwkwkwk";5 hari yang lalu
@sleepyrina;"jujur film ini bikin aku ngerasa hampa bgt habis selesai nonton wkwkw yg paling aku dapet dari film ini tuh, ternyata rasa benci itu bisa terbawa sampai anak itu lahir ya.. disitu aku sempet diem dan mikir lama banget

sebenernya udah kenal sama yg namanya generational trauma tp di tampilin secara lgsg di film ini aku jd makin faham, ternyata memang benci yg dibawa darah itu kalau sudah mengalir akan susah berhentinya";5 hari yang lalu
@fitriahandayani5799;Jefri.. 😢;5 hari yang lalu
@abduljenaka1867;Pendapat gua udh di wakilin;5 hari yang lalu
@NDNGR;baru nonton ini film, sadis njir bnyk gore gitu darah😵‍💫masih eneg + pusing gw gr2 nih film;5 hari yang lalu
@akbarsiregar41;Revew dongeng sang kancil bg;5 hari yang lalu
@herryfadia8110;gak ngerti gue ..ini chanel review film yg paling gue gak masuk ke otak..kya org ngomel ngomel teriak teriak sendiri kya org t...;5 hari yang lalu
@deniboedaxbandoenk2584;Selera orang beda-beda jangan samakan selera orang lain dengan org yg lainnya;5 hari yang lalu
@iamlucky7809;"Butuh film action² indo kyk gini.. wktu 2022 gua kepincut Mencuri Raden Saleh by Angga Dwimas yg keren bgt,, skrng hadir Pengepungan di bukit duri by Jokan yg bikin gua amazed jg ❤
Utk tahun ini sejauh ini film yg udah rilis yg paling keren menurutku JUMBO, QODRAT dan sekarang PENGEPUNGAN DI BUKIT DURI.. tripple combo sih kata gua mah";5 hari yang lalu
@Justpeople-12;Bg rivew rumah untuk alie;5 hari yang lalu
@Guru_Moba_HoK;Padahal biasanya bikin konten review non-spoiler. Yang kali ini spoiler nya berat banget dah.;5 hari yang lalu
@sebutsajaalif;"bang mau tanya. gimana sih bedain film surealis dan realistis?

aku terbiasa menyikapi banyak hal secara realis teemasuk film. setelah dengerin penjelasannya banh timoty aku cukup paham dengan surealis nya film ini. tetapi, aku masih kurang yakin apakah aku bisa membedakan film surealis atau realistis. sebelumnya terima kasih bang 🙏";5 hari yang lalu
@ahmadp453;anjay openingnya lagu hanging tree;5 hari yang lalu
@jeff_reinzo5918;9/10 dari gw, gw suka bgt jarang-jarang ada film indo sebagus ini. Mungkin ceritanya emg agak ga masuk akal, tapi gw suka sih sama idenya Jokan;5 hari yang lalu
@Immalegendthanos69;"duh gw gemeter keluar bioskop aja, gila bgt carut marut di kepala liat adegan"" violence nya😭";5 hari yang lalu
@sleepyrina;"​ @Immalegendthanos69  sama aku jg gemeteran, sesak nafas, wah gokil bgt, mau meninggoy wkwkw 

tp agak kaget karena ada yg anggep kurang serem adegan violencenya 🥹";5 hari yang lalu
@Yuntarti;Saya nonton dg kondisi lapar. Selesai filmnya, jadi kurang nafsu makan 😅;4 hari yang lalu
@NDNGR;@Yuntarti  wkkwkw trutama pas adegan Di bakar hidup2 + adegan dibacok😵🤮 jujur gw eneg sama puxing 😂;4 hari yang lalu
@Immalegendthanos69;not ur cup of tea aja bang , skip aja soalnya gw enjoy nonton review ini;5 hari yang lalu
@iamlucky7809;Tp mnurutku di film PDBD itu ada bberapa yg kurang realistis di kehidupan, tp selebihnya keren;5 hari yang lalu (diedit)
@ewq1756;Berarti ini film absurd dong😂😅;5 hari yang lalu
@hermawanho6962;pengecut;5 hari yang lalu
@yasuotod6492;AKHIRNYAAAAA!!! HELLL YEAAAAAHHH!!!;5 hari yang lalu
@cln20;"Dan fyi gw abis nnton film ini muntah njir😂 mnurut gw action nya terlalu banyak cut&di shaking gitu cinematography nya sorry cuma cakep di trailer doang trnyata. 
Coba deh tim lo tonton film korea ori netflix carter judulnya lo tonton filmnya di home theater lo scr deket dan rasain itu yg gw rasain slama nnton pengepungan di bukit duri ini slama di bioskop sumpah gk senyaman dan semenarik nonton film action lainnya apalgi yg ada real aktor action gitu yah kyk the raid itu brutal mampus tpi gw enjoy bgt sih nonton nya";5 hari yang lalu
@azharalma2273;Alur utamanya hanya jebakan agar penonton tidak langsung kabur untuk adegan puncaknya😂;5 hari yang lalu
@azharalma2273;Lalu tidak masuk akal artinya belum masuk ke akal saja bang. jika sudah terjadi barulah akal kita menerimanya. Pada dasar kita menuntut bukti dari sebuah teori yang tidak dipahami dalam konsep umum (konsep pemerintahan) 😂;5 hari yang lalu
@cln20;"19:29 haha sama kita tim😂, gw lebih lumayan setuju bg ferry irwandi untuk urusan real urusan negara but not for his review film
Anjir nya skor kita utk film ini sama lgi😂 tpi gw lgi mikir 7. Under 5 poin atau only 5 poin nih lgi gw pikir lgi ulasannya";5 hari yang lalu
@azharalma2273;Bagaimana jika pa jokan menggabungkan dua esensi realis dan surealis? Beliau ingin membuat film yang lebih menantang lagi dalam konsep kehancurannya baik psikologis maupun visual.;5 hari yang lalu
@HasnaAmira-m9v;Review qodrat 2 bang plc😃😃;5 hari yang lalu
@cln20;12:40 yes, penulisannya terkesan terburu2 bgt sih kyk dikasih deadline nya cepet atau terbatas anggaran atau apah terkesan masih mentah harusnya bisa di explore lgi dlm penceritaannya sayang bgt;5 hari yang lalu
@rzykyarf;Sangat setuju untuk story nya kurang. Ngeliat film ini cuma ngerasa seru dan tegang karena action bukan story nya. Cerita soal Jefry juga kurang didalam padahal bisa tuh kalo dikulik lagi;5 hari yang lalu
@meynandasetiadi;"Gua sering setuju dengan review bang timo, tapi untuk review satu ini sangat tidak setuju. Percayalah dengan beberapa hal ini:
- setuju sekali dengan bang timo kalau sekuriti yang keluar dari pos satpam kurang natural. Tapi intinya adalah sekuriti keluar karena ada kerusuhan di luar, mau menyelamatkan keluarganya daripada ngamanin sekolah itu sangat masuk logika. Apalagi sekuriti ngasih tau kalo gajinya gak seberapa.
- Jefri kelakuannya gila begitu menurut gua masih masuk di logika mohon maap 🙏. Di pilem digambarin indo lagi di tahap terendah serendah rendahnya, sedangkan SMA Bukit duri itu adalah SMA paling zero akhlak, DAN di kota jakarta timur.., gua dulu salah satu siswa di SMA jkt timur dan yak, temen gua dulu ngatain ""k*nt*l"" ke guru. Maksud gua, apalagi di keadaan rusuh dan SMA sejelek bukit duri, masih masuk akal ada anak sma gila bernama jefri ini, yang seumur idup gaada guru yang berani ke dia, sekarang ada guru yang rasnya cina berani ke dia dan mempermalukan dia di depan umum.
- Lalu Jefri yang ngebakar orangtua ini memang agak gimana gitu ye sebenernye. Tapi bisa diliat dari temen2nya juga kaget, kaya ""hah beneran di bakar nih ama jefri??"" Bahkan dua orang nangis. Itu scene yang menarik sih, menggambarkan bahwa temennya jefri sebenernya gak segila jefri.
- Sinyal tiba-tiba ada kayanya gausah dijelaskan lagi ya, karena udah dijelasin di pilemnya dengan baik. Mungkin bang timo lagi ke toilet saat edwin nyabut perusak sinyal di sekuritinya.
- Edwin buka hape di akhir-akhir menurut gua mau nyari pertolongan tapi pas banget hape siswanya masih kebuka emailnya.
- Temennya jefri ngasih tau ada cutting torch adalah menurut gua hal yang masih masuk akal. Gua paham gimana takutnya kita ngasih saran ke orang yang macam jefri. Nah di akhir2 jefri udah kesel karena gadapet solusi, suruh temennya pada nyari solusi, makanya temennya itu memberanikan diri ngasih solusi, karena dia gamau digertak jefri. Jadi bukan karena baru inget tapi takut ngasih solusi dari awal. 

Overall pengepungan di bukit duri menurut gua top 3 pilem joko anwar. Peace";5 hari yang lalu
@asdasyauki6239;Q kira film nya bakal membahas tentang kerusuhan yg pernah terjadi di indo, y g harus kerusuhan 98, mungkin bisa kerusuhan Ambon, atau poso, atau Sampit, dan kerusuhan lain, klo tragedi itu di jadikan film, pasti lebih menarik;5 hari yang lalu
@badruaminriduan;bang kapan lu reaction trailer fantastic four first step;5 hari yang lalu
@JayJey_06;GILAA INTRONYA WKWKWKWK MANTAP BANG;5 hari yang lalu
@cln20;"Mungkin permintaan mgm mnurut gw yah...
Lo liat dah kdrama yg jarang nampilin adegan gk senonoh macem Hollywood tv series gitu yg pasti ada aja bed scene nya dan jdinya ada kdrama yg harus menuhin unsur bgitunya nahh film inikan PH nya mgm yaa mungkin harus menuhin unsur yg ada di negara Hollywood nya itu whichas usa yg baru2 ini bnyk kan kasus rasisme nya";5 hari yang lalu
@nekowa1300;"Bang elu kalo ngomong pake napas ya Bang
Karena gw dengernya ikutan engap kek km ngomong kagak pake napas 😂😂

Misal elu jadi sales asuransi atau sales mobil yg ada calon customer jadi kabor 😂😂";5 hari yang lalu (diedit)
@ayubiib;pelan pelan apa klo ngomong;5 hari yang lalu
@MufasaaXxX;Lu kan ibarat kenal joko. Coba tanya joko .. kapan Buat film bumi langit Universe .. OMON2 DOANG KAYAK PENJABAT.. malu isi tenarin artis utk meranin Jagat cinema Bumi Langit. Apa gak ada saat ini;5 hari yang lalu
@achmadzahranfathiry497;"Gua nonton film ini tanpa baca sinopsis, tanpa nonton trailer dan sebagainya. Gua cuma baca sekilas doang tentang film ini yang katanya tuh meng-highlight isu rasisme terhadap ras tertentu. Di awal-awal opening scene beuh keren banget. Gua sampe ""alright this is awesome"". Tapi seiring berjalannya film, gua agak kurang suka aja ternyata konflik di film ini lebih ke konflik pribadi antara si Edwin dan si Jefri. Gua expect film ini tuh lebih ke konflik politiknya. Misal, bagaimana pendapat atau peran pemerintah terhadap isu rasisme yang udah mengental sekali di film ini. Terus ngebayangin ada scene ras yang terkena rasisme itu melarikan diri dari para pelaku rasis yang udah brutal gak ketolongan. Whatever it is, pokoknya lebih ditekanin ke isu rasisme dan politiknya lah. Eh ternyata lebih ke konflik pribadi antar Jefri dan Edwin. Di mana Edwin sibuk nyari keponakannya, dan si Jefri sakit hati karena selalu diserang secara verbal sama Edwin.

Agak kecewa sih jujur. Tapi eksekusi filmnya bagus. Sinematografi bagus, adegan action bagus, bahkan banyak juga yang ngerasa agak kurang nyaman setelah selesai banget nonton film ini. Yang artinya eksekusi filmnya bagus.

For me, it's a 6/10.";5 hari yang lalu
@sitialfiahas7814;bang komang bang;5 hari yang lalu
@martobardifin-u6q;Bang review film rumah untuk alie bang;5 hari yang lalu
@Athayaarvianto;16:07 muncrat yee;5 hari yang lalu
@Saidrsn;bahas sinners bang;5 hari yang lalu
