Username;Comment;Time
@wildanrafli228;bang bahas series bid'ah dong;6 hari yang lalu
@jauharsimpang6582;MAKIN HARI KENAPA INTRONYA MAKIN KEREN BANG!!!🎉🎉🎉;6 hari yang lalu
@ArifAdiKurniawan;Info judul soundtrack 0:21 bg;6 hari yang lalu
@Yumbro230;bgg next review serial netflix adolescence yakk;6 hari yang lalu
@rustianayuliasni5336;Menurutku krn si guru Cina dan dr awal si Edwin udah insult si Jeffry. Si Jefry nangis krn di keluarin dr sekolah itu udah  di gambarin di adegan sebelumnya pas si edwin bilang kalo sampai jeffry mukul edwin dia bakal di keluarin dr sekolah dan berakhir punya masa depan suram (dimana itu buat jeffry takut). Makanya masuk akal jeffry nangis pas beneran dia dikeluarin dr sekolah.;6 hari yang lalu
@rustianayuliasni5336;Jeffry itu ga 100% tersesat, sebenernya there is a hope krn mereka nurut pas disuruh mundur dan panggil nama masing2 biar rangga dan bapaknya bisa keluar. Tp edwin betrayed them. Itu moment dimana Jeffry udah ga bisa “ diselamatin” mentalnya.;6 hari yang lalu
@abdillaharfan3825;​ @rustianayuliasni5336  oh bisa jadi. gak terlalu merhatiin ekspresi jefri bagian itu jadi agak gak ngeh. tapi emang tetep gaada backstory yang kuat buat jefri (dan siswa-siswa lain) buat tetep namatin wajib belajar 12 tahun. mereka emang punya backstory kenapa ngelakuin kriminal, tapi ga dijelasin kenapa tetep pada mau sekolah wkwkwk;6 hari yang lalu
@abdillaharfan3825;​ @rustianayuliasni5336 ini malah nambah contoh kalo beberapa decision karakternya rada aneh ga si, biar ceritanya bisa lanjut ke si bapaknya rangga bisa dibawa masuk ke lapangan. agak dipaksa. tapi emang lucu bagian itu wkwkwk;6 hari yang lalu
@rustianayuliasni5336;@ kalo semua dikasih back story mungkin jd mini seri kali ya. Tp itu tersirat dr percakapan diantara mereka kok, dan kata2 insult edwin ke jefry itu menohok jeffry banget (which i’m sure that it’s the truth).;6 hari yang lalu
@rustianayuliasni5336;@ maybe ya. Tp pas adegan itu aku ngerasa mereka itu ya masih anak2 bau kencur, dan respon mereka ya kaya anak2 bau kencur. Sedangkan edwin tuh emang dr awal ga kaya guru, atau semua guru di universe film itu kaya edwin? Ga tau juga. Krn menurutku si edwin itu sebenernya ya bukan guru/ga passion jd guru, dia jd guru cm buat cari ponakannya. Makanya response edwin (dr awal treat jeffry)sama response kepala sekolah (adegan ngeluarin jeffry) itu beda. Si kepsek tuh ada rasa empathy. Si edwin cuek bebek.;6 hari yang lalu (diedit)
@akbarrasid1783;"Setuju, menurut saya jefri itu punya alasan kuat benci sama cina, ya karena ibunya cina dan ga mau ngerawat dia, jefri kekurangan kasih sayang seorang ibu dan itu jadi alasan kuat jefri Rasis dan benci banget sama etnis cina. 

Tapi untuk alasan kenapa jefri takut banget dikeluarkan dari sekolah bener bener ga dijelasin, logikanya anak yg udah berani sampe ngebunuh orang lain gabakal se depresi itu cuma dikeluarkan dari sekolah, kecuali ada alasan yg jelas. 
Tapi di film sama sekali ga dijelaskan kenapa sekolah itu sangat berharga buat jefri";6 hari yang lalu
@ahmadflexy68;Sekolah untuk Jefri bukan tempat menuntut ilmu, melainkan tempat pencarian kekuasaan yg dimana dia bebas melakukan apapun semaunya dia, diapun berhasil jadi bos disitu. ketika akan dipindahkan ke sekolah lain artinya disitu dia cemas karena harus berupaya mencari kekuasaan lagi dan anak buah lagi dan itu tidak mudah. Begitu kira2 :);6 hari yang lalu
@abdillaharfan3825; @rustianayuliasni5336  oh ngerti ngerti. kayanya perlu rewatch PDBD lagi buat liat interpretasi kakaknya;5 hari yang lalu
@abdillaharfan3825; @akbarrasid1783  sebenernya komenan pertama saya tuh cuma salah satu dari banyaknya kekurangan backstory di PDBD si. beberapa ada yang bisa ditolerir, tapi ada juga yang ganggu;5 hari yang lalu (diedit)
@wongedan4827;Coba lu dulu di STM atau SMK kl sekarang yang isinya murid buangan, cowok semua dan seneng tawur, nggak beda jauh sama kondisi di film itu malah banyak yang lebih ngeri. Di balik kejemnya mereka itu, kl kena razia polisi, dimarahin ibunya tetep aja nangis. Namanya ABG labil.;5 hari yang lalu (diedit)
@henrydesmo6957;Nah jgn di artikan secara harafiah;6 hari yang lalu
@IshtarSummer-nf6cg;Betul, tapi yg dipermasalahkan mungkin acting nya yg kureng.;6 hari yang lalu
@Yobiayyub;"Logikanya kok gak nyambung. Disatu sisi abg bilang ""Mungkin, kita (penonton) belum memahami mentalitas manusia di film itu""... Tapi setelah itu malah bilang ""Tapi Jokan bisa ngebangun kepercayaan penonton bahwa kondisinya memang genting dan kondisi itu berpengaruh pada mentalitas""....

Logikanya, Kalau memang Jokan bisa membangun kepercaayaan, berarti penonton paham akan kondisi dan mental. Bukan malah sebaliknya. Penonton gak paham mentalitas, tapi malah Jokan berhasil ngebangun. Gak jelas.

Karena untuk penonton bisa paham dan simpati. Penonton harus paham mentalitas, alasan, dan motivasi karakter pada film. Bila penonton sudah paham itu, maka semua situasi akan masuk akal di kepala penonton. Dan situasi segenting apapun kalau mentalitas karakternya gak jelas dan gak sesuai dengan keadaan, gak realistis, atau berlebihan. Dan kita penonton tidak pernah dijelaskan atau diperlihatkan apa mentalitas karakter dibalik itu semua sehingga dia berbuat seperti itu, maka ya penonton gak akan paham. Gak ada kepercayaan yang dibangun.";6 hari yang lalu (diedit)
@rustianayuliasni5336;" @langgengprimaanggradinata9577   kalo menurutku sih jd ga logis krn adegannya kurang terjelaskan dengan baik. Kan bisa aja misalnya salah satu satpam keluar sebentar buat nelpon keluarganya trus panik krn keluarganya ga bisa dihubungi dan langsung ngacir pulang.
Tp soal satpam itu minor sih, buat aku ga terlalu mengganggu.";6 hari yang lalu
@rylfazle;"Kalo menurut gw sih bener kok Bang timo, Bang jokan disini bingung antara mau surealis atau realistis, karena kalo adegan hiperbola kaya gt adanya di film surealis, ya ga masalah, contoh kaya adegan di siksa kubur yang dimana kejadian2 di panti jompo mulai ngga masuk akal, tp itu bisa kita terima karena kita punya asumsi, ""ohh ini dunia siksa kubur"" sehingga udh bukan hal yang realistis dan kita enjoy2 aja dengan hal yang terjadi, sedangkan ini kan latarnya kerusuhan, banyak dari kita yang mungkin pernah ngalamin rasanya berada di tengah kerusuhan, panik? Iya, tp untuk langsung buru2 kabur begitu liat tv, itu kan hiperbola, sehingga di otak kita bisa menyimpulkan bahwa itu tidak realistis alias hal yg surealis ditaro pada latar yang realistis.";6 hari yang lalu
@GoAhead_WAJICK;Agree;6 hari yang lalu
@becomebetter23;mentalitas yg disogok pake rokok ye bang, kan ada scene mereka disogok rokok sama Sim berapa bungkus deh itu;6 hari yang lalu
@ninaakusmiyati123;​ @IshtarSummer-nf6cg iyakah aktingnya kurang? Bahkan tadi ada yg bilang akting pemainnya jelek banget, sempet heran. Seburuk itukah?;5 hari yang lalu
@donatkentang5048;"pendapat orang emang bisa beda-beda, tapi kalo menurut gue wajar sih sekuritinya punya mental dan perasaan kayak gitu. bayangin aja lu hidup di dunia yang udah kacau, yang bahkan gesekan kecil aja bisa jadi konflik gede. 

Dengan latar dunia yg udah kyk gitu, wajar aja orang dengan survival instinct nya langsung ngerespon ketika ada kata “kerusuhan” keluar.

Anggep aja kalo mau diliat dari sudut realistis gini, orang jepang ketika dapet info potensi gempa lgsng ngelindungin dirinya, karena emang mereka sejak kecil udah hidup dengan keadaan seperti itu.";5 hari yang lalu
@donyignazio1544;itu security mantan atlet dan pelatih MMA lho bang...wkwkwkwk, harusnya ambil personil yg dr pencak silat aja lebih biasa menghadap tawuran wkwk;3 hari yang lalu
@Meruchan4351;"Si security itu udh bilang padahal
Gaji kita berapa sih sampe rela tuker nyawa
Kurang lebih dialognya begitu";14 jam yang lalu
@SelyDeta;Klo ia..trus knpa tiba2 diakhir si Edwin dpt sinyal?😤😂dan tau drimna klo disitu ada sinyal?;6 hari yang lalu
@fajarsatria6152; @SelyDeta kan jumper signalnya si edwin rusak. udah nonton kan?;6 hari yang lalu
@baramahesa3757; @SelyDeta  seinget gua dia nyabut colokannya dah di ruang scurity;5 hari yang lalu
@adesunarya3327;"Sorry kalo out of konteks dengan isi video 
Audio backsound sama ngomong gap nya jauh banget ,jadi pas denger bagian backsound kayak berisik banget di kuping 😅";6 hari yang lalu
@pasyar1021;intronya bener bener absolute cinemaaa;6 hari yang lalu
@mikojohan;Lagi Mabok lu semua di spoiler nying.;6 hari yang lalu
@deoxgaming2477;Review blood brother naga bara from Malay bang;6 hari yang lalu
@mohammadbayu7077;"Review : film Jokan
Opening  : film Jokan 'Modus Anomali' / series Jokan 'N&D Eps 3 penulis novel'";6 hari yang lalu
@Kevin-tp4dz;Bang request review film Inception 2010 karya Nolan dongg;6 hari yang lalu
@lian6432;Yeyy pas banget lagi galau mending nonton ini atau jumbo wkwk😭😭;6 hari yang lalu
@danielakmal9143;review blood brother : bara naga bg🙏🏼;6 hari yang lalu
@donemarco8776;Gpp bagus lah kritik begini tapi logis juga .. biar bang Joko mikir keras next lebih gilak dan lebih edan lagi bikin film nya;6 hari yang lalu
@ratnaoxxb9d;"intronya 🔥🔥🔥
tapi sayang sekali, kenapa kok banyak banget spoilernyaaa?? 😢";6 hari yang lalu
@alfinzulhaq9356;emang dah lahir bang🗿;6 hari yang lalu
@tapakasmo;Gw nonton sama anak gw yg remaja sma dan smp. Endingnya mereka kepo nanyaik apa apa aja yg terjadi di mei 98;6 hari yang lalu
@sifulaaan;Sakit kuping gua nonton ini teriak2 mulu;6 hari yang lalu
@wongedan4827;ini yang dimaksud film atau konten?;5 hari yang lalu
@adesunarya3327;@wongedan4827  soal konten nya terkait pengaturan volume sound nya;5 hari yang lalu
@wongedan4827; @adesunarya3327  Woh iya, gw ulang emg sih, naik turun kayaknya blm di bikin balance volumenya;5 hari yang lalu
@adesunarya3327; @wongedan4827  iya kan ?! Transisinya tuh kayak jomplang gitu 😅;5 hari yang lalu
@adwipe3138;Kan udah dikasi peringatan kocak 😂;6 hari yang lalu
@SelyDeta;"Lah..klo emg belum nonton, dan ngga mau tau spoilernya, kan tinggal ngga usah dilanjutin nonton reviewnya😂kan udah ada gede2 tulisan ""spoiler""🤣..hidup itu pilihan, jgn dibuat ribet😒";6 hari yang lalu
@langgengprimaanggradinata9577;14:56 Menurut gw Jefri kemungkinan keponakannya dia. Tapi kemungkinan juga bukan. Karena dalam kondisi kerusuhan seperti itu, mungkin banyak yg mengalami kekerasan seksual, yg nasibnya sama dg kakanya edwin.;6 hari yang lalu
@rahmanku2000;"itu yg lu maksud tentang ""Surealis"", cuman karena pandangan lu yg kurang sampe dan anggap tidak masuk akal, udah dibilang ""Surealis"" wkwkwkwwkwkwkwkwkw";6 hari yang lalu
@johandi7287;Gak suka film indo Mao punya rating 10.00 pun gak suka;6 hari yang lalu
@Meega101;dari cara kerja pemikiran sutradara sekelas joko anwar, gw udah tau dari awal emang jefri ponakannya si babi eh maksudnya edwin...tadinya gw pikir bakal plotwist ternyata tidak hehee...cuma gw cukup menikmati sih...bagus kok filmnya...cuma gak sesuai yang gw harepin plot nya...;6 hari yang lalu
@muhrivai7250;Gak nonton filmnya tapi nonton review nya. Krn saya yakin filmnya gak bgtu semenarik sama film sebelumnya. Justru saya lebih suka ama serial netflixnya malahan. Nyampur ama realita ama imajinasi;6 hari yang lalu
@anggaaditya8382;"Gua malah ngasi 7/10
Karena dari tengah sampe akhir film gua ngerasa kek kosong aja, gak ada emosi apa apa padahal penonton yang lain pas gua nonton itu ampe teriak teriak pas scene akhir";6 hari yang lalu
@ryo634;bang jokan emang makin mirip Picasso;6 hari yang lalu
@muhammadaufarzidhan2473;Bang fantastic 4 first steps trailer review banggggggg;6 hari yang lalu
@josidimaspangestu1080;Film kebetulan wkwk, gua pernah si nobar sama kawan² di rumah dan gua mulai ngomel karena penuh dengan tiba² dan kebetulan yang berlebihan... Lupa film apa saking jeleknya menurut gua, dan kita akhirnya ganti film;6 hari yang lalu
@yzee7;0:24 itu versi lagu hanging tree yg mana ya bg timo?, klo boleh tau nama ny ap?;6 hari yang lalu
@rifqinurohman2174;"Sumpahhh,, gak sia sia nungguin ni review, selalu dengan konsep intro yang menarik!
Good job bang Timothy🤩🤩";6 hari yang lalu
@Project_Petcare0;Absolute cinema;6 hari yang lalu
@senjapagi81;Baru kali ini saya ngeliat review anda benar2 literally kyk orang ngelantur.... 😅 Totally disagree.... Film ini anda bahas dengan balutan kompleksitas yg anda cerna. Tapi ya... terserah anda sih...;6 hari yang lalu (diedit)
@ridzaxs333;"Pengepungan di Bukit Duri ❌❌❌
Kebetulan di Bukit Duri ✅✅✅";6 hari yang lalu
@rifqy7911;Jujur aslii tapi gw hampir semua yang lu bilang gw setuju, apalagi kalo ngomongin plotnya. Wahh asli gw dibingung dan kayak hah apasih, terlalu banyak kebetulan itu kayak bikin gw agak bete jujur setelah gw nonton ini film. But dibalik semua hal yang menurut gw ini kureng, gw masih apresiasi buat bang Joko Anwar karena sangat sangat berani dengan ngankat isu soal rasisme, instansi yg nyeleneh, dan bobrok nya pemerint**an selama ini. Ini yang bikin gw tetep bilang keren buat film ini, yah walau masih banyak hal yang mungkin buat kureng. Tapi film ini masih Worth it buat ditonton👍👍;6 hari yang lalu (diedit)
@dulris3548;Opening nya 👍👍👍👍👍👍👍👍👍👍;6 hari yang lalu
@dyahayuretnopalupi243;Sy pikir bakal non stop actionnya... ternyata.. byk adegan sadis n ngeri..😢;6 hari yang lalu
@RGStyleBali;Justru pertengahan malah tagang elu ngantuk paling;6 hari yang lalu
@anggikismoyo1180;Nonton nya jgn sambil tidur;6 hari yang lalu
@once4124;ini kita nonton film yang sama?;6 hari yang lalu
@anggaaditya8382; @RGStyleBali  gua biasa aja, bukan berarti jelek ya tapi gak sebagus itu;6 hari yang lalu
@anggaaditya8382; @anggikismoyo1180  lebih tegang nonton siksa kubur kalo gua, walaupun bukan film action;6 hari yang lalu
@anggikismoyo1180; @anggaaditya8382  sesek nafas nonton itumah 🤣;5 hari yang lalu
@ninaakusmiyati123;​ @anggaaditya8382 buset dibandingin sama Siksa Kubur, jelas dong kalo itu😂;5 hari yang lalu
@MaskahMaskah-m9s;Nonton dimana lu bg dirumah?  Info dong;6 hari yang lalu
@josidimaspangestu1080;@MaskahMaskah-m9s  info apa Bang? Maksud gua pernah nonton film dan lupa judul filmnya apa karena saking jeleknya🙏;6 hari yang lalu
@jomarch3141;Versi yg di scene filmnya, mockingjay part 1. Waktu ngebom bendungan;6 hari yang lalu
@yzee7;@jomarch3141  bukan itu, ini remix, nama nya ap?;4 hari yang lalu
@sportclubArifUtami;berhenti putaran haram kawan, cari nafkah halal lebih rejeki bersih;6 hari yang lalu
@sportclubArifSetiawan;gicir aktif, auto happy te​r​us.;6 hari yang lalu
@sportclubBayuPermana;seketer hadi​r​, bawa hoki banget;6 hari yang lalu
@sportclubAndiWardana;seketer mode aktif te​r​us cuy;6 hari yang lalu
@sportclubArifArdiansyah;gicir banget, modal seadanya cuy;6 hari yang lalu
@sportclubArifLatif;bisa diem ga sih, promosi gacha haram, penyakit masyarakat;6 hari yang lalu
@sportclubAndiFauzi;Bisa kok pintar tanpa harus merendahkan;6 hari yang lalu
@sportclubBayuPangestu;gaskeun pak pak RT, angkat ke truk satpol, udah kelewatan;6 hari yang lalu
@sportclubArifWibowo;Lo oke, tapi terlalu menekan kadang;6 hari yang lalu
@naufalaap3285;Mantab;6 hari yang lalu
@adwipe3138;😂😂😂;6 hari yang lalu
@ngelantur;🗿;6 hari yang lalu
@ngelantur;👍;6 hari yang lalu
@fahmyhildan1706;Yep bang ngelantur ini menjelaskan kenapa samping gue ketakutan dan gue biasa aja, ga se ngeri siksakubur;6 hari yang lalu
@tiktik016;Selalu mantep intronya :_FOKUS:;6 hari yang lalu (diedit)
@abikanzi;jokan tuh versi indonya nolan gasi, kadang-kadang dia selalu punya ide grandius yang dia coba esekusi tapi ga semua berhasil, tapi banyak oranng yang suka sama ni sutradara karena setiap proyek pasti ada sesuatu yang bikin orang nungu,;6 hari yang lalu
@JoeVinLim;Bang Timo, abang ngeditnya pake apa? Kok bisa sebagus ini?;6 hari yang lalu
@antotriyanto9419;"tumben nih film indo beda dari biasanya wkwkw
emg sebagus itu kah?";6 hari yang lalu
@Pekopapaww;Suara narasinya agak tenggelam bang, SFX nya menggelegar..;6 hari yang lalu
@muafanzaldi1856;Banyak yg mendewa dewakan jokan dan bilang ini masterpiece nya wkwkw menurut gw engga juga sih.;6 hari yang lalu
@ahnafzuhdi891;gua dipertengahan udah sedikit nebak nebak kalau si Jefri ini ponakannya ternyata bener;6 hari yang lalu
@hasannn3340;esensi dari film menurutku adalah bercerita atau menyampaikan ide dari pembuatnya. dan film yang aku tau punya pendekatan surrealis dengan banyaknya metafora dan pesan implisit didalamnya, tetapi juga berhasil membuat penonton menikmatinya adalah film parasite dan bahkan filmnya joko anwar sebelum ini, siksa kubur. sayangnya kali ini bang joko kurang berhasil mengemas yg satu ini menjadi film yang nyaman untuk ditonton.;6 hari yang lalu
@KamadoUchiha;Tapi emang seru sih;6 hari yang lalu
@Abidzare;gw awalnya mau nonton film pengepungan bukit duri, abis nonton ini gw gajadi mau nonton;6 hari yang lalu (diedit)
@Random_kucing1150;Bang Ngelantur, potongan rambutnya apa ya? Bagus banget:v pengen tahu namanya;6 hari yang lalu (diedit)
@kamall7076;Aku respek sama bang joko anwar yang dengan keinginan sendiri mengundang bang Timothy fidealo unruk nonton premiere kwkwk, berarti kan bang jokan itu adalah seorang seniman yang menerima adanya sebuah diskusi, masukan, kritikan pada dirinya. Bukannya yg tiba tiba karena dikritik, terus trauma ngundang ngelantur untuk premiere Kwkwk.;6 hari yang lalu (diedit)
@hardiantoprasetiyo;Ayahnya akan dibakar anaknya nggak berusaha menendang jerigen nya biar ngebakar si Jefri. Padahal si anak nggak dijaga ketat. Oh .. iya ini surealis. Katanya bapaknya nggak pernah jemput ehhh  tahu²  si ayah jemput .... Biar muncul konflik baru ..... Oh iya ini film surealis.;6 hari yang lalu
@kurt_cheez6153;"Gw s7 ama lo bang,skor film ini gw kasi 7/10. Yg mnarik film ini cm dialognya yg ""sangat ramah ditelinga"".";6 hari yang lalu
@Tanza_in;"Akhirnya setelah liat short bang ngelantur. Gak sengaja baca buku berisi pembahasan mengenai pablo picaso dimana dia itu semakin lama semakin membuang yng menurut dia gak penting kalo dilihat menjadi gak jelas. 

Diawal pablo picaso itu menggambar secara detail makin lama dia merasa harus membuang sedikit demi sedikit. Dan begitulah joko anwar sekarang. Mungkin karena dia merasa penonton Indonesia udah mulai berkembang. Pernah dia ngomong disalah satu podcast dia memiliki pandangan bahwa penonton Indonesia makin gak perlu didikte.

Pablo picaso itu di awal itu hanya mengahapus bagian2 yg gak penting secara perlahan namun makin diakhir kehidupan kegiatan tersebut dilakukan secara otomatis dan kadang orang semakin gak paham mengenai gambarnya. Semoga Joko Anwar tidak berakhir seperti itu";6 hari yang lalu
@rizchannel1402;Bukti nyata film surealis Indonesia ga terlalu disukai masyarakat Indonesia kebanyakan yaitu Siksa Kubur. Makanya tuh film horror ga terlalu laku 😄;6 hari yang lalu
@hermes4390;Tolong review film blood brother malaysia.;6 hari yang lalu
@uliuli9428;"Bang Timo, thank you for always explaining the director's idea or what the movie is really about. Seriously, your movie knowledge is next level, and your vocabulary when you talk about them are on the same level! I envy you. Because I love watching movies, but I can never express the deep, complex ideas in them. And the way you explain it with such 'compassion' hahahaha, those back-to-back coincidences in this PBD, and your video intro is always fire! GG!

Tetap semangat ngonten, bang untuk mencerdaskan netijen ""budiman"".";6 hari yang lalu (diedit)
@nugrahapradana1817;"Ijin komentar,ini opini pribadi gw, pertama walau emang mengambil situasi kerusuhan 98, tp secara gamblang tidak disebutkan itu kerusuhan 98, tp disetting tahun 2009 klo ga salah. Terus untuk part yang berasa dragging sampe sebelah saya waktu nonton nyeletuk, ribet bgt adegan bolak balik, tp saya punya asumsi sendiri, emang Bang Jokan lagi pgn bersenang2, itu jd dark jokes bgt, dmana ada dialog guru dan murid yg saling oper, iya krn emang muridnya bukan kriminal profesional, dan gurunya jg bukan super hero yg bs keluar lawanin satu2 sesuai harapan penonton😂. Dibuat keduanya ga perfect. Terus kesannya murid ama guru bodoh, ya mungkin itu yg pgn ditekenin secara ga langsung, di dunia distopia itu, penyebab chaos, salah satunya ya pendidikan yang ""hancur"". Murid jd liar, guru ga niat ngajar. Si Edwin purposenya bukan pgn mendidik anak anak nakal, tp emang punya tujuan sendiri.";6 hari yang lalu (diedit)
@nizarzulmi1917;jujur agak kurang sreg sama karakter bu diana yang ternyata gitu-gitu aja. bener, kurang make sense dan sayang ga dieksplor lebih jauh. padahal ada potensi lebih jauh;6 hari yang lalu
@vincentiusjohnatan9470;Capcut;6 hari yang lalu
@JoeVinLim;"​ @vincentiusjohnatan9470 
Kok bisa sebagus itu ya?😅";6 hari yang lalu
@vincentiusjohnatan9470; @JoeVinLim  gw ngasal sih jawab nya wkwk, tapi capcut emang udah sebagus itu kok ga bisa diliat sebelah mata, yang penting kreatif;6 hari yang lalu
@anggikismoyo1180;Jangan terpaku sama review orang bang ,lu sendiri yang berhak nilai bagus apa engga nyasetelah lu beres nonton sendiri bukan dr kata Orang .;6 hari yang lalu
@once4124;lah tetap nontonlah ngerasain pengalamannya sendiri 😅;6 hari yang lalu
@anggikismoyo1180;" @once4124  ada ya orang yang gajadi nonton film garagara film nya Ga bagus Kata ""Orang"" lain 🤣";6 hari yang lalu
@ngelantur;Bang Jokan mah gak anti kritik… gak kaya…;6 hari yang lalu
@shaq3587; @ngelantur ga kaya yg bikin film siksa neraka yee bang wkwkw😂;6 hari yang lalu
@ccn-ris4l;​@shaq3587😂😂😂😂;4 hari yang lalu
@ngelantur;Nah gini kan enak cari tau sendiri, jadi bisa paham sama penjelasan gua, nice 👍;6 hari yang lalu
@JehtBenben;"Aku juga khawatir seperti itu juga sih harus ada yang guide seperti produsernya😊
Tapi sebagai penikmat surealis dan realis yang jarang banget di film Indonesia masih enjoy dan ketolong sama. Genre gore dan suspend nya😂";6 hari yang lalu
@JehtBenben;Mungkin saja kalau ada directors cut bisa saja penceritaan lebih lama lagi dan lebih detail lagi per scene atau semakin surealis(kebetulan). Termasuk jumbo directors cut😂 buat nutupin lubang cerita sana sini.;6 hari yang lalu
@Tanza_in;​ @JehtBenben nah itu bang makin banyak kebetulan yg menurut gw kayaknya bisa deh seharusnya gak kayak gitu. Semoga joko anwar balik ke detail seperti dahulu dan ini batasnya. Atau perlu perubahan yg membuat penikmatnya terkejut😅😅;6 hari yang lalu
@Peept0642;"Iya. Aku juga mikir semakin lama Pablo Picaso mikir kek, ""langsung ke intinya aja."" Jadi ya keliatannya gak jelas.";6 hari yang lalu
@henrydesmo6957;​ @Tanza_in klo mau detail ntn film India, bang. Film India durasi minimal 2.5jam spai 3jam karena film2nya alur cerita detail asal kuat aja liat adegan nari dan nyanyi 😂;6 hari yang lalu
@Tanza_in;Oke bang ​ @henrydesmo6957 ;6 hari yang lalu
@Tanza_in;Oke bang. Nanti bakal saya tonton 😁​ @henrydesmo6957 ;6 hari yang lalu
@arunaverse;Hanya kemal yg masih mau didikte😢;5 hari yang lalu
@ayahdahlanhamka;Seru juga spin off Diana - Terkepung Duri Yang Berbukit;4 hari yang lalu
@ytcomment1810;Msh lumayan lah ya masih bisa dapet lebih dari 4 juta penonton;6 hari yang lalu
@ngelantur;Thankyouuuuu ❤️🙏🙏, masih perlu banyak belajar lagi mumpung masih muda hahah;6 hari yang lalu
@elyaaa;Izin nambahin bang, di ending saluran radionya 98.05 😊;6 hari yang lalu
@nugrahapradana1817;@elyaaa  iya ini semacem hidden clue aja, kaya easter egg gt sih diending. Semacem nanemin pesen moral aja. Klo spesifik itu kejadian 0598 sengaja disamarkan sama Bang Jokan. Diganti 2009. Biar relate sama 2027, 18 tahun kemudian si ponakan udah 17 tahun. 😁🙏;6 hari yang lalu
@wongedan4827;Iya. Sama kalau ngebandingin sama Hannibal lecter kayanya jauh sih. Hannibal itu kan memang kanibal psycho mampus dan santai, kabur lincah dan tenang vs org biasa ngadepin chaos. Reaksi org awam ketemu chaos itu mmg beda-beda sepengalaman gw.;5 hari yang lalu (diedit)
@ngelantur;Itu dia kan sekedar masukin simbolisasi yg udah gua jelasin;6 hari yang lalu
@rustianayuliasni5336;Menurutku bu diana (dan Panca) itu simbol optimisme dan harapan, sedikit tp tetap ada. Keliatan kebetulan, tp bukannya in real life juga sering begitu..pas kita udah desperate, tiba2 aja ada secercah harapan.;6 hari yang lalu (diedit)
@nizarzulmi1917;@ sayang aja, ibaratnya dia diganti mba-mba random juga jalan tuh karakter. tapi mungkin emang intention-nya gitu;6 hari yang lalu
@nizarzulmi1917;@ yes, let's put it that way;6 hari yang lalu
@hendrawanadisurya7306;Disini main characternya secara gak langsung si jefri sama edwin soalnya kak. Bu diana sama panca ini semi semi npc semi sidekick aja ibaratnya bukan yang selalu disorot tiap jalan ceritanya. Tah di akhir kan mereka yaudah kabur dari sekolah dan gak kelihatan lagi di ending menurutku di situasi yang sekacau itu make sense aja sih ketimbang nanti di ending tiba2 ketemu bu diana lagi. Malah unexpected juga endingnya ketemu si temen masa kecilnya;6 hari yang lalu
@nizarzulmi1917;@ iya, semi npc dia. lebih penasaran kok dia bisa survive di situ aja. soalnya kalo liat interaksinya sama murid-murid kayanya biasa aja;6 hari yang lalu
@coldinary;"pas lu bilang bagian plot twist itu gua udah curiga dari awal kalo si ""J"" karakter kunci yang ada hubungan sama premisnya bang, ternyata beneran HAHHAHA";6 hari yang lalu
@CHESS_HOK;Harusnya dijelasin lebih jelas untuk latar belakang si jefry ini... saya tau maksud filmnya tuh ngasih tau secara ga langsung nunjukkin bekas2 luka mgkin bekas kekerasan yg asuh.;6 hari yang lalu
@tosugi6278;"Di awal film gue kira Pak Edwin bakal melawan sesuatu yang lebih besar! Sesuatu yang sesuai dengan suasana kekacauan, seperti : menghalau kerusuhan yang begitu besar ketika keadaan Sekolah sedang melakukan kegiatan belajar-mengajar. Misalnya : Gara-gara Pak Edwin yang *maaf Chinese, satu sekolah harus terkena imbasnya karena digeruduk oleh orang-orang rasis bawa parang dan mengamuk. Lalu Pak Edwin harus berjuang antara mengorbankan dirinya dan menyelamatkan bocah-bocah SMA disekolahnya ditengah konflik internalnya dengan Jefri dan geng-nya yang juga ingin membunuhnya.

Tapi sorry to say, Kesannya Ini film isinya ngadepin bocah SMA nakal doang. Padahal atmosfer kota yang rusuh, kota yang hancur sudah sangat bagus.";6 hari yang lalu
@Hidroidwither;"Bang, bahas TV show animasi Invincible yg ""katanya"" peak. Blm nonton tapi tertarik mau nonton.";6 hari yang lalu (diedit)
@lenzzx6663;Anora itu surealis ya ternyata? Soalnya kebetulannya ga masuk akal cowonya tiba² kabur, penjaganya kepleset dll;6 hari yang lalu
@monster02718;Katanya bukan berarti faktanya, itukan klaim subjektif selera orang aja, padahal belum tentu bagus atau bisa dibilang berlebihan;6 hari yang lalu
@celtarosati8370;mas bro.. kayaknya loe kudu cepet2 punya ruko dah..stelah itu punya tim;6 hari yang lalu
@anya_yeager20;Bang, cobain review filem Blood Brothers dari Malaysia, katanya filemnya keren tp gatau deh, cobain bang, makasih 🙏;6 hari yang lalu
@shaneas_ali;Yg paling cinefil;6 hari yang lalu
@pndyoutube;Saya ga suka sama kepala sekolahnya;6 hari yang lalu
@ardwysuntdaa5949;Tapi penilaian lu termasuk sedikit fomo. 7,5 terlalu bagus. Lu sering pakai tameng surealis buat pembelaan hal absurd yg menciptakan plot hole;6 hari yang lalu
@Anasta_asaa;5:24 lagunya apa yak judulnya;6 hari yang lalu
@clipclipberguna;Lama lama intro jadi short movie;6 hari yang lalu
