Username;Comment;Time
@dikapamungkas2441;Gw aja nonton video ini pake ip 16 plus aja udh bersyukur bnget. Ada lg ini hp 50 jt😭😭;2 hari yang lalu
@andrysurya1665;Kalo udah bisa produksi masal bahan Graphene bakal jadi barang umum yg kayak ginian. Semoga teknologi nano makin maju 😁;2 hari yang lalu
@kijangkejangkejang;hp seharga sony fx3;2 hari yang lalu
@nabito1137;TOKPED 980JT BRE:face-orange-frowning:;2 hari yang lalu
@AdiPrayogoGstyle;apple semakin tertinggal meski, pede sebagai penghasil produk inovasi. wkwk apple intelligence masih belum maksimal;2 hari yang lalu
@ryanoktagialdi2183;Bang rifiy Vivo x200 ultra lahh di cina udh ada;2 hari yang lalu
@Toples-CNL;David di sini gk pernah ngasih gw hp bekas nya ..;2 hari yang lalu
@fachrihidayatt5693;bg recommen beli Poco f6 apa Poco x7 pro untuk pemakaian lebih ke arah ngegame🙏;2 hari yang lalu
@Dedy_kok-buset;"Orang CHINA promosi produk CHINA
Yaaaa wajar"" ajalah 😂😂😂😂";2 hari yang lalu
@endangsrilestari5464;SEMOGA NANTI ADA YG LIPET 5;2 hari yang lalu
@dessawass;mending ganti kipasnya lebih murah, gantinya gampang bisa DIY. Barang gini emang membantu, tapi buat harganya ga cocok, overprice sekali;2 hari yang lalu
@syalalaputri1802;China lagi flexing trus;2 hari yang lalu
@Natalia.Vina.Concetta;Sangar banget teknologi na huawei.. 👍🏻👍🏻👍🏻.;2 hari yang lalu
@RobertBelarmine;Loe udah 2 tahun pake..;2 hari yang lalu
@RohmadMahfudz;50 juta saya punya buat beli panther;2 hari yang lalu
@kentutbermelodi870;50jt aja 😅;2 hari yang lalu
@sambilngopi4734;saking gilanya hanya 1,2 persen pembeli hp baru tahun ini yg mampu beli😢;2 hari yang lalu
@Sukiliaraja;hp seharga tugu;2 hari yang lalu
@pallaganreview1431;gue walau punya duit jutaan dolar gk bakal mau beli hp dengan harga Rp50jt apalagi dengan merek hawei yg gk ada koneksi langsung k google kecuali duit korupsi baru gue mau;2 hari yang lalu
@DendyIrawan-s8r;Huawei→Nmax turbo;2 hari yang lalu
@ramdanfaisalmalik;Gilaaa!! Saya klik yg link tokopedia harga nya 980.000.000 dong, segitu flash sale.;2 hari yang lalu
@miriokun2296;seketika samsung dkk terdiam ngeliat inovasi Huawei,,lipat 3 tipis poll;2 hari yang lalu (diedit)
@ahmadpwk8001;Luar biasa made in china juara;2 hari yang lalu
@sugengpriyono3391;G pake android....belum support GOOGLE MOBILE SERVICE kita yg hanya pengguna saja agak rancu makenya apalagi udah beli mahal mahal....;2 hari yang lalu
@riyuu7797;wew;2 hari yang lalu
@robbiewbarker6287;Beli ah besok;2 hari yang lalu
@resmanboy202;Mudah2 nunggu wowo dan wiwi turun bisa beli.. 🤭;2 hari yang lalu
@ariebastian8259;Merek CINA YANG HEBAT YA HUAWEI;2 hari yang lalu
@sohwanaarifin5823;Batrai cuma 5 ribuan dengan layar lebar gak cepet panas apa bang?;2 hari yang lalu
@ekapadmasari1353;Tapi kenapa ya huawai band aplikasinya susah banget nyari di play store?;2 hari yang lalu
@RahmanMaulidi17;Wah harus beli nih pas gajian;2 hari yang lalu
@riyanjay90;Pubg mentok smooth extreme;2 hari yang lalu
@zaidabdillah5141;HP kaya begini pasti penyakitnya ga jauh2 dari kabel flexibelnya 😂;2 hari yang lalu
@ramavisualss;menurut gw foldable itu lebih ke “nice to have” buat yang suka teknologi baru dan tampil beda. Tapi bukan “must have” buat pengguna yang butuh performa, daya tahan, dan efisiensi🥂;2 hari yang lalu
@syisdanielofficial;Samsung udah kenalin dari dlu cmn baru konsep blm turun ke pasaran;2 hari yang lalu
@thepeople2672;7:31 sindiran keras buat samsung😂😂;2 hari yang lalu
@CctvKos-v7w;Bang bisa buat ngojol gak bang,;2 hari yang lalu
@firmanhermawan7176;Nunggu tahun 2050. Moga2 udah turun;2 hari yang lalu
@naufalabdipangestu4492;@gadgetIn tolong Revie Nokia z2 ultra..;2 hari yang lalu
@Pesing88;wawe sedang memasak;2 hari yang lalu
@DunkingDun;Lima puluh jutaan ajaaaaaaaaaaa😢;2 hari yang lalu
@rudymulya6925;Masalah nya cuma di chipset.. Chipset kelas mid range;3 hari yang lalu
@CHANNELBANGDIN;TIM YG BUAT KAWIN LAGI;3 hari yang lalu
@chakaawendri8328;Banyak kok orang sewa mobil/kendaraan mewah buat scam usaha abal-abal macam MLM dll 😆😆😆;3 hari yang lalu
@erickfnu;50 jutaaaaaaaa;3 hari yang lalu
@kucingkampun9113;Wow 😮;3 hari yang lalu
@TheGilaaaaa;budget 3jt model bisa ga ya bang;3 hari yang lalu
@ka2nk;yah daapet itel 50 biji hhehehe;3 hari yang lalu
@budisetiaredy1387;Bang review redmi a5 dong;3 hari yang lalu
@ZifiAdiya;Lama2 kaya pager toko berlipet2😆;3 hari yang lalu
