Username,Comment,Time
@reguluscorneas7723,​ @buyungdavid6454 bebas aja lah bang orang mau beropini,37 menit yang lalu
@SofiaWynn-f4d,Lancar lancar bang salam Jepe ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴,1 hari yang lalu
@TatyannaGalvez-k2w,Luar biasa! bang video kamu !! ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴 terpercaya 5k jadi 1jt,1 hari yang lalu
@BaggettDenzel-h3i,"Suka banget bang sama konten abang , jangan lupa ences di Weton88 gampang pecah",1 hari yang lalu
@SchulteEasley-h7i,"Begitu mantap! Bermain di Weton88, rezeki pun mengalir dengan deras!",1 hari yang lalu
@MedinaTemple-x3z,Yang di tunggu tunggu salam Jepe 𝗪𝗘𝗧𝗢𝗡𝟴𝟴,1 hari yang lalu
@NickDanner-o7x,gatot barusan coba langsung jatuh perkalian 1000 langsung aja cari situsnya 🚩Weton88🚩,1 hari yang lalu
@GiannaGordon-b1f,Memang web terbaik se asia gak salah pilih cuma 🚩Weton88🚩 yang bisa gni !,1 hari yang lalu
@LeighRocha-n7n6z,"Semangat Bosqu , Terbaik ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴",1 hari yang lalu
@TobiasBetty-w8l,weton88 keren banget 😊,1 hari yang lalu
@SmallFelicia-j9s,Weton88 is the best ❤❤❤,1 hari yang lalu
@GrantBrill-m5m,"Gak pernah gagal,weton88🔥",1 hari yang lalu
@BartelsJanaya-b9t,auto jepey! 𝗪𝗘𝗧𝗢𝗡𝟴𝟴,1 hari yang lalu
@GregorioReginald-w9o,0:02 Wah keren Weton88 terbaik menang mudah,1 hari yang lalu
@BrookelynDewitt-v3b,05:35 ⚡️WETON88⚡️ tempat ngadu nasib wkwkw,1 hari yang lalu
@JazlynnMarcellus-w3c,Sehat selalu dan banyak rezeki Weton88,1 hari yang lalu
@EveSariah-l6e,"Terbaik ❤ memang kak , salam Weton88",1 hari yang lalu
@WhitesideAlana-c7m,"Suka banget bang sama konten abang , jangan lupa ences di Weton88 gampang pecah",1 hari yang lalu
@Arwiiennnn,out REZZZ,1 hari yang lalu
@gunturkite9276,gila sih adiknya Markocop 😂,1 hari yang lalu
@andrikmulya3690,Kayou bisa angkat tim,1 hari yang lalu
@Yuhuuu123Yahu,Kayou siapa bang,1 hari yang lalu
@panjulpremium7409,reza tolol,1 hari yang lalu
@herubae5724,"kyou di mainkan karena udah terlanjur di papan bawah, sang pelatih mungkin ingin memberikan kesempatan kepada kyou tentang kemampuannya..
berbeda dengan rrq memainkan hazle karena memang sengaja",1 hari yang lalu
@fahrireza223,"Ketemu btr nangis nih fanny favian, yg penting luke pake masha dan liquid berani lepas, gua yakin sih pasti takut dan di ban masha luke",1 hari yang lalu
@ridwanmaulana3477,Reyy the real dark sistem😂,1 hari yang lalu
@ilhamgumilang2127,Dewa kalah karna Rezz.,1 hari yang lalu
@samsulhudaganteng,"Caster yg banyak omong berat sebelah kayak nya, di endors kali ya 😂😂😂",1 hari yang lalu
@RANDOMSEKALI-1,Aeronshiki bakal terlupakan well wkwk,1 hari yang lalu
@KUZAN_,"cuman liquid nih yg belum pernah dapat kesempatan fanny, geek kemaren ada kesempatan ngambil fanny tapi dicuekin, artinya ada 3 tim mpl yg bukan user fanny kah? ae,navi,geek",1 hari yang lalu
@itshzq,Coba lepas fanny faviann.. gak ada team yg berani kah?,1 hari yang lalu
@ricomochi,09:00 in game,1 hari yang lalu
@mrirul-lz1rx,😮,1 hari yang lalu
@Jastro1,Gg,1 hari yang lalu
@muhammadnida11,dikit² rrq hama,1 hari yang lalu
@alfanfathurrosi8899,RRQ hama,1 hari yang lalu
@kentalmanis-b1s,"makanya tontonin semua team mpl main biar liat sendiri, gk ada 1 team mpl yg berani lepas fanny",1 hari yang lalu
@hanifsurya8660,"di season lalu waktu evos lawan tlid faviann pake fanny, mulai dari situ tim2 mpl selalu ban fanny faviann karena terlalu beresiko buat tim yang ngelawan fanny faviann. jadi gitu cerita tamatnya fanny faviann di mpl.",1 hari yang lalu
@kulisawitchannel1337,Reyy & rezz 😂,23 jam yang lalu
@mahar1506,justru game 3 yg beban si rey,1 hari yang lalu
@derivecee6341,Emang kerjaan nya gitu kan,1 hari yang lalu
@bryankukan7653,Aeron kemana dah,1 hari yang lalu
@RANDOMSEKALI-1,@bryankukan7653  jadi camat,1 hari yang lalu
@muhammadsetiawan372,Sebenarnya fanny itu tergantung gimana situasi dan draftnya dan sebenarnya udah banyak counternya cuman balik lagi tergantung situasi aja apakah emng mereka pengen ambil dengam resiko atau main aman aja,1 hari yang lalu
@KUZAN_,"@muhammadsetiawan372  tapi selain dari 3 tim yang kusebut tadi mostly mereka pede first pick kalo lepas pas match/game awal awal karna emang user, kalo diliat game 1 gagal baru gak di pick lagi, beda kasus kayak dewa atau rrq kemaren tuh masih mau ambil 2x fanny padahal game 1 kalah fannynya",1 hari yang lalu
@jakatruck8451,Rrq sutjin juga,1 hari yang lalu
@SWherb,RRQ JUGAAA,1 hari yang lalu
@KUZAN_," @jakatruck8451  Yang dibahas tim bukan individual, rrq sudah main fanny",1 hari yang lalu
@putraamolotov," @jakatruck8451  sutsujin gk bisa pake fanny dia , liat aja pas final esl lawan onic ph pake fanny kabel nya miss mulu",1 hari yang lalu
@AANGGKOP, @jakatruck8451  lah kemarin aja hazle dapet fanny,1 hari yang lalu
@firmansahnanang2387,"Dilepas dikatain ga respect, di ban terus dikatain takut wkwkwkwk
Kalo misalnya di ban terus brti itu masuknya strategi tim dong, kalo mau asal lepas mah siapa juga tim yg mau nanggung resiko terus kalah😅",1 hari yang lalu
@rkchenel7625,Lol,1 hari yang lalu
@bobydarmansyah-ky6el,​ @firmansahnanang2387 banyak juga counter nya kufra Chou khalea Masi bnyak lagi emang dasar nya aja takut,1 hari yang lalu
@tegarkurniawan5849,Goblok,1 hari yang lalu
@kateaditiya4446,Fany favian kek jago aja. Hhh. Fany darat gitu.,1 hari yang lalu
@andyjaenudin2698,Respect ban dulu eranya albob di rrq juga lingnya diban terus sampe nemu cara ngalahinnya,1 hari yang lalu
@bangbangitachi1024,Biasanya org kaya gini mentok HONOR,1 hari yang lalu
@YongkiPrayugo-ep1xn,"haduhh dek dek,main lu krang jauh cok,vavian pke fanny auto darat,emang bisa kyak sutsujin fanny mode defen sma attack",1 hari yang lalu
@kalimantanexe6858,​ @andyjaenudin2698 𝒄𝒍𝒐𝒖𝒅𝒆 𝒔𝒌𝒚𝒍𝒂𝒓 𝒋𝒖𝒈𝒂 𝒋𝒂𝒓𝒂𝒏𝒈 𝒅𝒊𝒍𝒆𝒑𝒂𝒔 𝒑𝒂𝒅𝒂 𝒎𝒂𝒔𝒂𝒏𝒚𝒂,1 hari yang lalu
@AANGGKOP,​ @YongkiPrayugo-ep1xn fanny sutsujin? HAHAA SAKIT PERUT😮,1 hari yang lalu
@VikaErliani,Lah pusi ban hero apa bosku masa harus di ban nana atau angela gituh 😂😂,1 hari yang lalu
@arisandy1361,Komentar tertolol,1 hari yang lalu
@beater45,Lebih jago fanny hazle 😂,1 hari yang lalu
@Arfarizki-h5n,​ @YongkiPrayugo-ep1xn bocil epep gk tau fanny favian lawak,1 hari yang lalu
@amatirgames,​ @bangbangitachi1024  bisa jadi dia mentok legend 😂,1 hari yang lalu
@mbes111,Ngerti apa sih bocah,1 hari yang lalu
@natadecocotu2r,klo gk d ban ntar nyalahin coach...,1 hari yang lalu
@jackal3719,"Fikirannya tuh lho sksksk, namanya dilepas apa ga itu kan strategi bukan karena takut 😂😂😂",1 hari yang lalu
@mananofficial782,Onic ph,1 hari yang lalu
@kentalmanis-b1s," @kateaditiya4446 stresss, kalo darat kenapa tiap lawan tlid selalu di ban , contoh rrq gk pernah sekali pun berani lepas",1 hari yang lalu
@kentalmanis-b1s," @YongkiPrayugo-ep1xn wkwk aneh lu , sutsujin pake fanny pas lawan onic ph jadi ayam , kabel miss2 mulu stress, gk usah kea gtu belain orang yg gk bisa main terus jelek2in orang yg jelas2 jago main fanny , karena belain jagoan nya si ujin wkwk",1 hari yang lalu
@dho6900,"Ngapain pake segala coba coba coba, ini turnamen, kau pikir main rank",1 hari yang lalu
@kentalmanis-b1s," @itshzq  ya udah jelas gk yg berani lah kocak , semua team gk ada yg mau ambil resiko , karena belum tahu cara counter fanny faviann",1 hari yang lalu
@MikoKarina,wup si kosong mulai mengetik 😂,1 hari yang lalu
@AANGGKOP, @beater45  wkwkwk sedangkan favian aja blm dikasih main fanny uda ngebandingin aee,1 hari yang lalu
@itshzq,"Gak bisa dinafikan…
Fanny Faviann >>> All Jungle MPL ID ya dek ya
Fanny nya onpoint banget gak kayak Hazle kabel kusut🤣.. sini kongdom baku hantam sama gua",1 hari yang lalu
@tempoliny,makasih sayang,1 hari yang lalu
